Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
5109991307,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5109991308,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5109991309,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5109991310,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5109991311,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5109991312,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,
5109991313,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,PF,Jamison Battle (42584866),Jamison Battle,42584866,PF/F/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,6.20
,,,,,,,,,,,,,C,Trayce Jackson-Davis (42584879),Trayce Jackson-Davis,42584879,C/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,9.28
,,,,,,,,,,,,,SF/PF,Myron Gardner (42584901),Myron Gardner,42584901,SF/PF/F/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,MIA,10.25
,,,,,,,,,,,,,PF/C,Jonathan Mogbo (42584909),Jonathan Mogbo,42584909,PF/C/F/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,5.24
,,,,,,,,,,,,,C,Keshad Johnson (42584925),Keshad Johnson,42584925,C/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,MIA,7.55
,,,,,,,,,,,,,SG/SF,AJ Lawson (42584940),AJ Lawson,42584940,SG/SF/F/G/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,8.33
,,,,,,,,,,,,,SG,Alijah Martin (42584948),Alijah Martin,42584948,SG/G/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,5.37
,,,,,,,,,,,,,SF,Garrett Temple (42584951),Garrett Temple,42584951,SF/F/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,2.07
,,,,,,,,,,,,,PG,Jahmir Young (42584980),Jahmir Young,42584980,PG/G/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,MIA,3.23
,,,,,,,,,,,,,C,Vladislav Goldin (42584995),Vladislav Goldin,42584995,C/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,MIA,2.71
,,,,,,,,,,,,,SG/SF,Trevor Keels (42584999),Trevor Keels,42584999,SG/SF/F/G/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,MIA,0.5
,,,,,,,,,,,,,PG,Chucky Hepburn (42585004),Chucky Hepburn,42585004,PG/G/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,2.88
,,,,,,,,,,,,,PG/SG,Tyreke Key (42585011),Tyreke Key,42585011,PG/SG/G/UTIL,3000,MIA@TOR 04/09/2026 07:00PM ET,TOR,0
,,,,,,,,,,,,,SF/PF,Jabari Walker (42584862),Jabari Walker,42584862,SF/PF/F/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,10.16
,,,,,,,,,,,,,PF/C,Trendon Watford (42584875),Trendon Watford,42584875,PF/C/F/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,15.60
,,,,,,,,,,,,,SG/SF,Dalen Terry (42584892),Dalen Terry,42584892,SG/SF/F/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,9.89
,,,,,,,,,,,,,PG/SG,Tyrese Martin (42584897),Tyrese Martin,42584897,PG/SG/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,13.79
,,,,,,,,,,,,,PF,Dorian Finney-Smith (42584913),Dorian Finney-Smith,42584913,PF/F/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,9.01
,,,,,,,,,,,,,C,Steven Adams (42584919),Steven Adams,42584919,C/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,21.09
,,,,,,,,,,,,,PF/C,Jeff Green (42584921),Jeff Green,42584921,PF/C/F/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,3.66
,,,,,,,,,,,,,PG,JD Davison (42584927),JD Davison,42584927,PG/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,5.57
,,,,,,,,,,,,,PG,Cameron Payne (42584945),Cameron Payne,42584945,PG/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,17.23
,,,,,,,,,,,,,PG,Kyle Lowry (42584968),Kyle Lowry,42584968,PG/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,4.06
,,,,,,,,,,,,,SF/PF,Isaiah Crawford (42584971),Isaiah Crawford,42584971,SF/PF/F/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,3.46
,,,,,,,,,,,,,SG/SF,Marjon Beauchamp (42584975),Marjon Beauchamp,42584975,SG/SF/F/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,13.90
,,,,,,,,,,,,,C,Johni Broome (42584985),Johni Broome,42584985,C/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,PHI,4.04
,,,,,,,,,,,,,PG,Tristen Newton (42585015),Tristen Newton,42585015,PG/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,0
,,,,,,,,,,,,,PG,Fred VanVleet (42585018),Fred VanVleet,42585018,PG/G/UTIL,3000,PHI@HOU 04/09/2026 08:00PM ET,HOU,0
,,,,,,,,,,,,,SG/SF,Hugo Gonzalez (42584849),Hugo Gonzalez,42584849,SG/SF/F/G/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,BOS,10.47
,,,,,,,,,,,,,PF,Mohamed Diawara (42584854),Mohamed Diawara,42584854,PF/F/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,7.02
,,,,,,,,,,,,,PG,Tyler Kolek (42584857),Tyler Kolek,42584857,PG/G/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,11.58
,,,,,,,,,,,,,C,Ariel Hukporti (42584871),Ariel Hukporti,42584871,C/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,7.09
,,,,,,,,,,,,,SF/PF,Jeremy Sochan (42584905),Jeremy Sochan,42584905,SF/PF/F/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,8.66
,,,,,,,,,,,,,SG,Pacome Dadiet (42584930),Pacome Dadiet,42584930,SG/G/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,3.20
,,,,,,,,,,,,,SF/PF,Ron Harper Jr. (42584933),Ron Harper Jr.,42584933,SF/PF/F/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,BOS,7.56
,,,,,,,,,,,,,SF/PF,Kevin McCullar Jr. (42584954),Kevin McCullar Jr.,42584954,SF/PF/F/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,5.4
,,,,,,,,,,,,,C,Amari Williams (42584961),Amari Williams,42584961,C/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,BOS,5.30
,,,,,,,,,,,,,C,Trey Jemison (42584983),Trey Jemison,42584983,C/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,3.32
,,,,,,,,,,,,,PG,Max Shulga (42584989),Max Shulga,42584989,PG/G/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,BOS,0.86
,,,,,,,,,,,,,SF,John Tonje (42584992),John Tonje,42584992,SF/F/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,BOS,1.6
,,,,,,,,,,,,,C,Dillon Jones (42584997),Dillon Jones,42584997,C/UTIL,3000,BOS@NYK 04/09/2026 07:30PM ET,NYK,4.17
