Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5107778427,MLB $2.5K Quarter Jukebox [Just $0.25!],189485033,$0.25,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5107778428,MLB $2.5K Quarter Jukebox [Just $0.25!],189485033,$0.25,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5107778429,MLB $2.5K Quarter Jukebox [Just $0.25!],189485033,$0.25,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5107778430,MLB $2.5K Quarter Jukebox [Just $0.25!],189485033,$0.25,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5107781625,MLB Satellite to $15 Relay Throw,189485640,$0.10,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5107781626,MLB Satellite to $15 Relay Throw,189485640,$0.10,,,,,,,,,,,,
5107778180,MLB $100 Dime Time [Just $0.10!],189501938,$0.10,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,SP,Drew Rasmussen (42557254),Drew Rasmussen,42557254,P,6800,CHC@TB 04/07/2026 06:40PM ET,TB,17.15
,,,,,,,,,,,,,,,SP,Steven Matz (42557908),Steven Matz,42557908,P,6800,CHC@TB 04/07/2026 06:40PM ET,TB,18.08
,,,,,,,,,,,,,,,RP,Nick Martinez (42557909),Nick Martinez,42557909,P,6800,CHC@TB 04/07/2026 06:40PM ET,TB,15.1
,,,,,,,,,,,,,,,SP,Emmet Sheehan (42557919),Emmet Sheehan,42557919,P,6700,LAD@TOR 04/07/2026 07:07PM ET,LAD,7.02
,,,,,,,,,,,,,,,SP,Gavin Stone (42557923),Gavin Stone,42557923,P,6700,LAD@TOR 04/07/2026 07:07PM ET,LAD,0
,,,,,,,,,,,,,,,SP,River Ryan (42557924),River Ryan,42557924,P,6700,LAD@TOR 04/07/2026 07:07PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Bobby Miller (42557925),Bobby Miller,42557925,P,6700,LAD@TOR 04/07/2026 07:07PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Cooper Criswell (42557915),Cooper Criswell,42557915,P,6700,SEA@TEX 04/07/2026 08:05PM ET,SEA,5.24
,,,,,,,,,,,,,,,SP,Bryce Miller (42557918),Bryce Miller,42557918,P,6700,SEA@TEX 04/07/2026 08:05PM ET,SEA,0
,,,,,,,,,,,,,,,SP,Emerson Hancock (42557927),Emerson Hancock,42557927,P,6700,SEA@TEX 04/07/2026 08:05PM ET,SEA,26.85
,,,,,,,,,,,,,,,SP,Brandon Williamson (42557916),Brandon Williamson,42557916,P,6700,CIN@MIA 04/07/2026 06:40PM ET,CIN,12.15
,,,,,,,,,,,,,,,SP,Rhett Lowder (42557917),Rhett Lowder,42557917,P,6700,CIN@MIA 04/07/2026 06:40PM ET,CIN,18.38
,,,,,,,,,,,,,,,SP,Chase Petty (42557920),Chase Petty,42557920,P,6700,CIN@MIA 04/07/2026 06:40PM ET,CIN,0
,,,,,,,,,,,,,,,SP,Randy Vasquez (42557922),Randy Vasquez,42557922,P,6700,SD@PIT 04/07/2026 06:40PM ET,SD,21.9
,,,,,,,,,,,,,,,SP,Aaron Civale (42557255),Aaron Civale,42557255,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,14.25
,,,,,,,,,,,,,,,SP,Luis Morales (42557914),Luis Morales,42557914,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,-3.35
,,,,,,,,,,,,,,,RP,Jacob Lopez (42557921),Jacob Lopez,42557921,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,3.68
,,,,,,,,,,,,,,,RP,Jack Perkins (42557926),Jack Perkins,42557926,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,0
,,,,,,,,,,,,,,,SP,Joey Estes (42557928),Joey Estes,42557928,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,0
,,,,,,,,,,,,,,,RP,J.T. Ginn (42557929),J.T. Ginn,42557929,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,3.65
,,,,,,,,,,,,,,,SP,Luis Medina (42557930),Luis Medina,42557930,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,5.18
,,,,,,,,,,,,,,,SP,Gunnar Hoglund (42557931),Gunnar Hoglund,42557931,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Jeffrey Springs (42557932),Jeffrey Springs,42557932,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,17.45
,,,,,,,,,,,,,,,SP,Luis Severino (42557933),Luis Severino,42557933,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,8.88
,,,,,,,,,,,,,,,RP,Hogan Harris (42557934),Hogan Harris,42557934,P,6700,ATH@NYY 04/07/2026 07:05PM ET,ATH,1.92
,,,,,,,,,,,,,,,RP,Carmen Mlodzinski (42557945),Carmen Mlodzinski,42557945,P,6600,SD@PIT 04/07/2026 06:40PM ET,PIT,14.92
,,,,,,,,,,,,,,,SP,Keaton Winn (42557935),Keaton Winn,42557935,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,2.83
,,,,,,,,,,,,,,,RP,Carson Seymour (42557936),Carson Seymour,42557936,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Jose Butto (42557937),Jose Butto,42557937,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,-0.5
,,,,,,,,,,,,,,,SP,Dylan Smith (42557938),Dylan Smith,42557938,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Tristan Beck (42557939),Tristan Beck,42557939,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Spencer Bivens (42557940),Spencer Bivens,42557940,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Hayden Birdsong (42557941),Hayden Birdsong,42557941,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,JT Brubaker (42557942),JT Brubaker,42557942,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,2.48
,,,,,,,,,,,,,,,SP,Adrian Houser (42557943),Adrian Houser,42557943,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,9.35
,,,,,,,,,,,,,,,SP,Blade Tidwell (42557944),Blade Tidwell,42557944,P,6600,PHI@SF 04/07/2026 09:45PM ET,SF,7.6
,,,,,,,,,,,,,,,SP,Foster Griffin (42557965),Foster Griffin,42557965,P,6500,STL@WSH 04/07/2026 06:45PM ET,WSH,17.05
,,,,,,,,,,,,,,,SP,Tanner Houck (42557955),Tanner Houck,42557955,P,6500,MIL@BOS 04/07/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Patrick Sandoval (42557956),Patrick Sandoval,42557956,P,6500,MIL@BOS 04/07/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Kutter Crawford (42557957),Kutter Crawford,42557957,P,6500,MIL@BOS 04/07/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Payton Tolle (42557958),Payton Tolle,42557958,P,6500,MIL@BOS 04/07/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Johan Oviedo (42557960),Johan Oviedo,42557960,P,6500,MIL@BOS 04/07/2026 06:45PM ET,BOS,1.45
,,,,,,,,,,,,,,,SP,Javier Assad (42557256),Javier Assad,42557256,P,6500,CHC@TB 04/07/2026 06:40PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Ben Brown (42557946),Ben Brown,42557946,P,6500,CHC@TB 04/07/2026 06:40PM ET,CHC,7.17
,,,,,,,,,,,,,,,SP,Troy Melton (42557947),Troy Melton,42557947,P,6500,DET@MIN 04/07/2026 07:40PM ET,DET,0
,,,,,,,,,,,,,,,SP,Keider Montero (42557948),Keider Montero,42557948,P,6500,DET@MIN 04/07/2026 07:40PM ET,DET,9.35
,,,,,,,,,,,,,,,SP,Jackson Jobe (42557949),Jackson Jobe,42557949,P,6500,DET@MIN 04/07/2026 07:40PM ET,DET,0
,,,,,,,,,,,,,,,OF,Yordan Alvarez (42557262),Yordan Alvarez,42557262,OF,6500,HOU@COL 04/07/2026 08:40PM ET,HOU,13.18
,,,,,,,,,,,,,,,SP,Ryan Feltner (42557968),Ryan Feltner,42557968,P,6500,HOU@COL 04/07/2026 08:40PM ET,COL,9.08
,,,,,,,,,,,,,,,SP,Tomoyuki Sugano (42557969),Tomoyuki Sugano,42557969,P,6500,HOU@COL 04/07/2026 08:40PM ET,COL,18.3
,,,,,,,,,,,,,,,SP,Antwone Kelly (42557961),Antwone Kelly,42557961,P,6500,SD@PIT 04/07/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,SP,Hunter Barco (42557962),Hunter Barco,42557962,P,6500,SD@PIT 04/07/2026 06:40PM ET,PIT,1.4
,,,,,,,,,,,,,,,SP,Jose Urquidy (42557963),Jose Urquidy,42557963,P,6500,SD@PIT 04/07/2026 06:40PM ET,PIT,5.48
,,,,,,,,,,,,,,,SP,Thomas Harrington (42557964),Thomas Harrington,42557964,P,6500,SD@PIT 04/07/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Joey Wentz (42557950),Joey Wentz,42557950,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Grant Holmes (42557951),Grant Holmes,42557951,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,14.08
,,,,,,,,,,,,,,,SP,Hurston Waldrep (42557952),Hurston Waldrep,42557952,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Jose Suarez (42557953),Jose Suarez,42557953,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,7.45
,,,,,,,,,,,,,,,RP,Didier Fuentes (42557954),Didier Fuentes,42557954,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,13.2
,,,,,,,,,,,,,,,RP,Victor Mederos (42557959),Victor Mederos,42557959,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Martin Perez (42557966),Martin Perez,42557966,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,8.1
,,,,,,,,,,,,,,,RP,Osvaldo Bido (42557967),Osvaldo Bido,42557967,P,6500,ATL@LAA 04/07/2026 09:38PM ET,ATL,7.5
,,,,,,,,,,,,,,,1B/OF,Shohei Ohtani (42557263),Shohei Ohtani,42557263,1B/OF,6400,LAD@TOR 04/07/2026 07:07PM ET,LAD,10
,,,,,,,,,,,,,,,SP,Matthew Liberatore (42557257),Matthew Liberatore,42557257,P,6300,STL@WSH 04/07/2026 06:45PM ET,STL,10.48
,,,,,,,,,,,,,,,SP,Coleman Crow (42557970),Coleman Crow,42557970,P,6300,MIL@BOS 04/07/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,SP,Robert Gasser (42557971),Robert Gasser,42557971,P,6300,MIL@BOS 04/07/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,OF,Aaron Judge (42557265),Aaron Judge,42557265,OF,6300,ATH@NYY 04/07/2026 07:05PM ET,NYY,10.33
,,,,,,,,,,,,,,,SP,Brycen Mautz (42557979),Brycen Mautz,42557979,P,6200,STL@WSH 04/07/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,SP,Tekoah Roby (42557980),Tekoah Roby,42557980,P,6200,STL@WSH 04/07/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,RP,Gordon Graceffo (42557981),Gordon Graceffo,42557981,P,6200,STL@WSH 04/07/2026 06:45PM ET,STL,2.93
,,,,,,,,,,,,,,,SP,Hunter Dobbins (42557986),Hunter Dobbins,42557986,P,6200,STL@WSH 04/07/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,RP,Kyle Leahy (42557987),Kyle Leahy,42557987,P,6200,STL@WSH 04/07/2026 06:45PM ET,STL,6.85
,,,,,,,,,,,,,,,SP,Richard Fitts (42557988),Richard Fitts,42557988,P,6200,STL@WSH 04/07/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,RP,Jhony Brito (42557989),Jhony Brito,42557989,P,6200,SD@PIT 04/07/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,SP,Kyle Hart (42557990),Kyle Hart,42557990,P,6200,SD@PIT 04/07/2026 06:40PM ET,SD,4.27
,,,,,,,,,,,,,,,SP,JP Sears (42557991),JP Sears,42557991,P,6200,SD@PIT 04/07/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,SP,German Marquez (42557992),German Marquez,42557992,P,6200,SD@PIT 04/07/2026 06:40PM ET,SD,7.2
,,,,,,,,,,,,,,,SP,Griffin Canning (42557993),Griffin Canning,42557993,P,6200,SD@PIT 04/07/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,SP,Matt Waldron (42557994),Matt Waldron,42557994,P,6200,SD@PIT 04/07/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,SP,Yusei Kikuchi (42557258),Yusei Kikuchi,42557258,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,6.18
,,,,,,,,,,,,,,,SP,Mitch Farris (42557972),Mitch Farris,42557972,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,SP,Alek Manoah (42557973),Alek Manoah,42557973,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,SP,Grayson Rodriguez (42557974),Grayson Rodriguez,42557974,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,SP,Chase Silseth (42557975),Chase Silseth,42557975,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,2.52
,,,,,,,,,,,,,,,RP,Sam Aldegheri (42557976),Sam Aldegheri,42557976,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,SP,Caden Dana (42557977),Caden Dana,42557977,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Ryan Johnson (42557978),Ryan Johnson,42557978,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,-7.1
,,,,,,,,,,,,,,,SP,George Klassen (42557995),George Klassen,42557995,P,6200,ATL@LAA 04/07/2026 09:38PM ET,LAA,5.2
,,,,,,,,,,,,,,,OF,Kyle Schwarber (42557266),Kyle Schwarber,42557266,OF,6200,PHI@SF 04/07/2026 09:45PM ET,PHI,8.7
,,,,,,,,,,,,,,,SP,Yoniel Curet (42557982),Yoniel Curet,42557982,P,6200,PHI@SF 04/07/2026 09:45PM ET,PHI,0
,,,,,,,,,,,,,,,SP,Alex McFarlane (42557983),Alex McFarlane,42557983,P,6200,PHI@SF 04/07/2026 09:45PM ET,PHI,0
,,,,,,,,,,,,,,,RP,Seth Johnson (42557984),Seth Johnson,42557984,P,6200,PHI@SF 04/07/2026 09:45PM ET,PHI,0
,,,,,,,,,,,,,,,RP,Jonathan Bowlan (42557985),Jonathan Bowlan,42557985,P,6200,PHI@SF 04/07/2026 09:45PM ET,PHI,2.85
,,,,,,,,,,,,,,,SP,DJ Herz (42558003),DJ Herz,42558003,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Josiah Gray (42558004),Josiah Gray,42558004,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Jackson Rutledge (42558005),Jackson Rutledge,42558005,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Mitchell Parker (42558006),Mitchell Parker,42558006,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Brad Lord (42558007),Brad Lord,42558007,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,4.23
,,,,,,,,,,,,,,,SP,Andrew Alvarez (42558008),Andrew Alvarez,42558008,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Trevor Williams (42558009),Trevor Williams,42558009,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Miles Mikolas (42558010),Miles Mikolas,42558010,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,-2.8
,,,,,,,,,,,,,,,SP,Jake Irvin (42558011),Jake Irvin,42558011,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,10.92
,,,,,,,,,,,,,,,RP,Zack Littell (42558012),Zack Littell,42558012,P,6000,STL@WSH 04/07/2026 06:45PM ET,WSH,9.75
,,,,,,,,,,,,,,,OF,Kyle Tucker (42557267),Kyle Tucker,42557267,OF,6000,LAD@TOR 04/07/2026 07:07PM ET,LAD,10.2
,,,,,,,,,,,,,,,SP,Mike Burrows (42557259),Mike Burrows,42557259,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,13
,,,,,,,,,,,,,,,SP,AJ Blubaugh (42557996),AJ Blubaugh,42557996,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,4.78
,,,,,,,,,,,,,,,RP,Nate Pearson (42557997),Nate Pearson,42557997,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Colton Gordon (42557998),Colton Gordon,42557998,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Jason Alexander (42557999),Jason Alexander,42557999,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Hayden Wesneski (42558000),Hayden Wesneski,42558000,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Cristian Javier (42558001),Cristian Javier,42558001,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,-5.92
,,,,,,,,,,,,,,,RP,Ryan Weiss (42558002),Ryan Weiss,42558002,P,6000,HOU@COL 04/07/2026 08:40PM ET,HOU,4.32
,,,,,,,,,,,,,,,1B,Vladimir Guerrero Jr. (42557268),Vladimir Guerrero Jr.,42557268,1B,5900,LAD@TOR 04/07/2026 07:07PM ET,TOR,6.6
,,,,,,,,,,,,,,,SP,Patrick Corbin (42558013),Patrick Corbin,42558013,P,5800,LAD@TOR 04/07/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,SS,Elly De La Cruz (42557269),Elly De La Cruz,42557269,SS,5800,CIN@MIA 04/07/2026 06:40PM ET,CIN,9.1
,,,,,,,,,,,,,,,SP,Cade Cavalli (42557260),Cade Cavalli,42557260,P,5700,STL@WSH 04/07/2026 06:45PM ET,WSH,11.38
,,,,,,,,,,,,,,,RP,Jared Shuster (42558017),Jared Shuster,42558017,P,5700,STL@WSH 04/07/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,SP,Landon Knack (42558015),Landon Knack,42558015,P,5700,LAD@TOR 04/07/2026 07:07PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Justin Wrobleski (42558016),Justin Wrobleski,42558016,P,5700,LAD@TOR 04/07/2026 07:07PM ET,LAD,8.82
,,,,,,,,,,,,,,,OF,Ronald Acuna Jr. (42557270),Ronald Acuna Jr.,42557270,OF,5700,ATL@LAA 04/07/2026 09:38PM ET,ATL,4.82
,,,,,,,,,,,,,,,SP,Taijuan Walker (42558014),Taijuan Walker,42558014,P,5700,PHI@SF 04/07/2026 09:45PM ET,PHI,0.28
,,,,,,,,,,,,,,,3B,Junior Caminero (42557271),Junior Caminero,42557271,3B,5600,CHC@TB 04/07/2026 06:40PM ET,TB,7.6
,,,,,,,,,,,,,,,OF,Pete Crow-Armstrong (42557273),Pete Crow-Armstrong,42557273,OF,5500,CHC@TB 04/07/2026 06:40PM ET,CHC,6.1
,,,,,,,,,,,,,,,RP,Colin Rea (42558018),Colin Rea,42558018,P,5500,CHC@TB 04/07/2026 06:40PM ET,CHC,9.42
,,,,,,,,,,,,,,,SP,Kyle Freeland (42557261),Kyle Freeland,42557261,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,10.7
,,,,,,,,,,,,,,,2B,Jose Altuve (42557272),Jose Altuve,42557272,2B,5500,HOU@COL 04/07/2026 08:40PM ET,HOU,11.73
,,,,,,,,,,,,,,,SP,Michael Lorenzen (42558019),Michael Lorenzen,42558019,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,-4.65
,,,,,,,,,,,,,,,RP,Valente Bellozo (42558020),Valente Bellozo,42558020,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,24.3
,,,,,,,,,,,,,,,SP,Antonio Senzatela (42558021),Antonio Senzatela,42558021,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,10.35
,,,,,,,,,,,,,,,SP,McCade Brown (42558022),McCade Brown,42558022,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,SP,Tanner Gordon (42558023),Tanner Gordon,42558023,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Jose Quintana (42558024),Jose Quintana,42558024,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,4.95
,,,,,,,,,,,,,,,SP,Chase Dollander (42558025),Chase Dollander,42558025,P,5500,HOU@COL 04/07/2026 08:40PM ET,COL,13.78
,,,,,,,,,,,,,,,OF,George Springer (42557276),George Springer,42557276,OF,5400,LAD@TOR 04/07/2026 07:07PM ET,TOR,6.3
,,,,,,,,,,,,,,,C,Shea Langeliers (42557274),Shea Langeliers,42557274,C,5400,ATH@NYY 04/07/2026 07:05PM ET,ATH,11.56
,,,,,,,,,,,,,,,1B,Rafael Devers (42557275),Rafael Devers,42557275,1B,5400,PHI@SF 04/07/2026 09:45PM ET,SF,4.46
,,,,,,,,,,,,,,,RP,Mason Fluharty (42558026),Mason Fluharty,42558026,P,5300,LAD@TOR 04/07/2026 07:07PM ET,TOR,0.88
,,,,,,,,,,,,,,,SS,Jeremy Pena (42557279),Jeremy Pena,42557279,SS,5300,HOU@COL 04/07/2026 08:40PM ET,HOU,8.17
,,,,,,,,,,,,,,,OF,Fernando Tatis Jr. (42557278),Fernando Tatis Jr.,42557278,OF,5300,SD@PIT 04/07/2026 06:40PM ET,SD,6.5
,,,,,,,,,,,,,,,SS,Trea Turner (42557277),Trea Turner,42557277,SS,5300,PHI@SF 04/07/2026 09:45PM ET,PHI,7.9
,,,,,,,,,,,,,,,OF,Roman Anthony (42557280),Roman Anthony,42557280,OF,5200,MIL@BOS 04/07/2026 06:45PM ET,BOS,6.6
,,,,,,,,,,,,,,,OF,Oneil Cruz (42557282),Oneil Cruz,42557282,OF,5200,SD@PIT 04/07/2026 06:40PM ET,PIT,11.3
,,,,,,,,,,,,,,,1B,Nick Kurtz (42557281),Nick Kurtz,42557281,1B,5200,ATH@NYY 04/07/2026 07:05PM ET,ATH,6.25
,,,,,,,,,,,,,,,C,Cal Raleigh (42557283),Cal Raleigh,42557283,C,5100,SEA@TEX 04/07/2026 08:05PM ET,SEA,5.46
,,,,,,,,,,,,,,,OF,Christian Yelich (42557284),Christian Yelich,42557284,OF,5100,MIL@BOS 04/07/2026 06:45PM ET,MIL,11
,,,,,,,,,,,,,,,OF,Jackson Chourio (42557641),Jackson Chourio,42557641,OF,5000,MIL@BOS 04/07/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,OF,Mike Trout (42557286),Mike Trout,42557286,OF,5000,ATL@LAA 04/07/2026 09:38PM ET,LAA,9.5
,,,,,,,,,,,,,,,1B,Bryce Harper (42557285),Bryce Harper,42557285,1B,5000,PHI@SF 04/07/2026 09:45PM ET,PHI,7.6
,,,,,,,,,,,,,,,OF,James Wood (42557288),James Wood,42557288,OF,4900,STL@WSH 04/07/2026 06:45PM ET,WSH,9.6
,,,,,,,,,,,,,,,OF,Jarren Duran (42557287),Jarren Duran,42557287,OF,4900,MIL@BOS 04/07/2026 06:45PM ET,BOS,7.5
,,,,,,,,,,,,,,,1B/3B,Yandy Diaz (42557292),Yandy Diaz,42557292,1B/3B,4900,CHC@TB 04/07/2026 06:40PM ET,TB,12.3
,,,,,,,,,,,,,,,OF,Byron Buxton (42557291),Byron Buxton,42557291,OF,4900,DET@MIN 04/07/2026 07:40PM ET,MIN,4.44
,,,,,,,,,,,,,,,1B,Christian Walker (42557289),Christian Walker,42557289,1B,4900,HOU@COL 04/07/2026 08:40PM ET,HOU,10.73
,,,,,,,,,,,,,,,OF,Brent Rooker (42557290),Brent Rooker,42557290,OF,4900,ATH@NYY 04/07/2026 07:05PM ET,ATH,6.89
,,,,,,,,,,,,,,,OF,Julio Rodriguez (42557294),Julio Rodriguez,42557294,OF,4800,SEA@TEX 04/07/2026 08:05PM ET,SEA,3.82
,,,,,,,,,,,,,,,OF,Wilyer Abreu (42557295),Wilyer Abreu,42557295,OF,4800,MIL@BOS 04/07/2026 06:45PM ET,BOS,11.2
,,,,,,,,,,,,,,,2B,Brice Turang (42557296),Brice Turang,42557296,2B,4800,MIL@BOS 04/07/2026 06:45PM ET,MIL,12.2
,,,,,,,,,,,,,,,3B,Manny Machado (42557298),Manny Machado,42557298,3B,4800,SD@PIT 04/07/2026 06:40PM ET,SD,7.2
,,,,,,,,,,,,,,,1B,Ben Rice (42557297),Ben Rice,42557297,1B,4800,ATH@NYY 04/07/2026 07:05PM ET,NYY,14.88
,,,,,,,,,,,,,,,OF,Randy Arozarena (42557300),Randy Arozarena,42557300,OF,4700,SEA@TEX 04/07/2026 08:05PM ET,SEA,8.46
,,,,,,,,,,,,,,,C,William Contreras (42557303),William Contreras,42557303,C,4700,MIL@BOS 04/07/2026 06:45PM ET,MIL,9.78
,,,,,,,,,,,,,,,3B/SS,Carlos Correa (42557301),Carlos Correa,42557301,3B/SS,4700,HOU@COL 04/07/2026 08:40PM ET,HOU,8.82
,,,,,,,,,,,,,,,1B,Matt Olson (42557299),Matt Olson,42557299,1B,4700,ATL@LAA 04/07/2026 09:38PM ET,ATL,8.54
,,,,,,,,,,,,,,,1B,Michael Busch (42557304),Michael Busch,42557304,1B,4600,CHC@TB 04/07/2026 06:40PM ET,CHC,5.2
,,,,,,,,,,,,,,,3B,Eugenio Suarez (42557308),Eugenio Suarez,42557308,3B,4600,CIN@MIA 04/07/2026 06:40PM ET,CIN,6.4
,,,,,,,,,,,,,,,C,Hunter Goodman (42557305),Hunter Goodman,42557305,C,4600,HOU@COL 04/07/2026 08:40PM ET,COL,6.1
,,,,,,,,,,,,,,,2B,Brandon Lowe (42557307),Brandon Lowe,42557307,2B,4600,SD@PIT 04/07/2026 06:40PM ET,PIT,9.11
,,,,,,,,,,,,,,,SS,Zach Neto (42557306),Zach Neto,42557306,SS,4600,ATL@LAA 04/07/2026 09:38PM ET,LAA,10.46
,,,,,,,,,,,,,,,SS,CJ Abrams (42557309),CJ Abrams,42557309,SS,4500,STL@WSH 04/07/2026 06:45PM ET,WSH,13.56
,,,,,,,,,,,,,,,1B,Freddie Freeman (42557312),Freddie Freeman,42557312,1B,4500,LAD@TOR 04/07/2026 07:07PM ET,LAD,10.4
,,,,,,,,,,,,,,,SS,Mookie Betts (42557642),Mookie Betts,42557642,SS,4500,LAD@TOR 04/07/2026 07:07PM ET,LAD,8.38
,,,,,,,,,,,,,,,2B/3B,Brendan Donovan (42557310),Brendan Donovan,42557310,2B/3B,4500,SEA@TEX 04/07/2026 08:05PM ET,SEA,9
