Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5122673313,MLB $15K Base Hit [Single Entry],189894012,$12,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5122673808,MLB $1.5K Daily Dollar [Single Entry] ,189894016,$1,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5122683446,MLB $300 Dime Time [Just $0.10!],189913466,$0.10,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5122683447,MLB $300 Dime Time [Just $0.10!],189913466,$0.10,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5122683448,MLB $300 Dime Time [Just $0.10!],189913466,$0.10,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5122683449,MLB $300 Dime Time [Just $0.10!],189913466,$0.10,,,,,,,,,,,,
5122683450,MLB $300 Dime Time [Just $0.10!],189913466,$0.10,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Aaron Civale (42731057),Aaron Civale,42731057,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,12.95
,,,,,,,,,,,,,,,SP,Joey Estes (42731058),Joey Estes,42731058,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,0
,,,,,,,,,,,,,,,SP,Luis Medina (42731059),Luis Medina,42731059,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,3.95
,,,,,,,,,,,,,,,RP,Jack Perkins (42731060),Jack Perkins,42731060,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,7.32
,,,,,,,,,,,,,,,RP,Hogan Harris (42731061),Hogan Harris,42731061,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,3.31
,,,,,,,,,,,,,,,RP,Jacob Lopez (42731062),Jacob Lopez,42731062,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,7.65
,,,,,,,,,,,,,,,SP,Luis Morales (42731063),Luis Morales,42731063,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,-3.35
,,,,,,,,,,,,,,,SP,Gunnar Hoglund (42731064),Gunnar Hoglund,42731064,P,6900,ATH@TEX 04/24/2026 08:05PM ET,ATH,0
,,,,,,,,,,,,,,,SP,Lance McCullers Jr. (42730338),Lance McCullers Jr.,42730338,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,11.59
,,,,,,,,,,,,,,,SP,Ronel Blanco (42731072),Ronel Blanco,42731072,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Tatsuya Imai (42731073),Tatsuya Imai,42731073,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,8.03
,,,,,,,,,,,,,,,SP,Colton Gordon (42731074),Colton Gordon,42731074,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,4.97
,,,,,,,,,,,,,,,SP,Brandon Walter (42731075),Brandon Walter,42731075,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Jason Alexander (42731076),Jason Alexander,42731076,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Hayden Wesneski (42731077),Hayden Wesneski,42731077,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Cristian Javier (42731078),Cristian Javier,42731078,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,-3.8
,,,,,,,,,,,,,,,SP,Miguel Ullola (42731079),Miguel Ullola,42731079,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Nate Pearson (42731080),Nate Pearson,42731080,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,SP,AJ Blubaugh (42731081),AJ Blubaugh,42731081,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,3.24
,,,,,,,,,,,,,,,RP,Cody Bolton (42731082),Cody Bolton,42731082,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,7.25
,,,,,,,,,,,,,,,SP,Mike Burrows (42731083),Mike Burrows,42731083,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,9.28
,,,,,,,,,,,,,,,RP,Ryan Weiss (42731084),Ryan Weiss,42731084,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,5.01
,,,,,,,,,,,,,,,SP,Peter Lambert (42731085),Peter Lambert,42731085,P,6800,NYY@HOU 04/24/2026 08:10PM ET,HOU,21.58
,,,,,,,,,,,,,,,SP,Michael McGreevy (42731071),Michael McGreevy,42731071,P,6800,SEA@STL 04/24/2026 08:15PM ET,STL,12.1
,,,,,,,,,,,,,,,SP,Tylor Megill (42731065),Tylor Megill,42731065,P,6800,COL@NYM 04/24/2026 07:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Christian Scott (42731066),Christian Scott,42731066,P,6800,COL@NYM 04/24/2026 07:10PM ET,NYM,-0.6
,,,,,,,,,,,,,,,SP,Jonah Tong (42731067),Jonah Tong,42731067,P,6800,COL@NYM 04/24/2026 07:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Sean Manaea (42731068),Sean Manaea,42731068,P,6800,COL@NYM 04/24/2026 07:10PM ET,NYM,6.04
,,,,,,,,,,,,,,,SP,Tobias Myers (42731069),Tobias Myers,42731069,P,6800,COL@NYM 04/24/2026 07:10PM ET,NYM,6.08
,,,,,,,,,,,,,,,SP,David Peterson (42731070),David Peterson,42731070,P,6800,COL@NYM 04/24/2026 07:10PM ET,NYM,8.4
,,,,,,,,,,,,,,,SP,Max Scherzer (42730339),Max Scherzer,42730339,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,5.39
,,,,,,,,,,,,,,,SP,Trey Yesavage (42731086),Trey Yesavage,42731086,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Cody Ponce (42731087),Cody Ponce,42731087,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,8.05
,,,,,,,,,,,,,,,RP,Jose Berrios (42731088),Jose Berrios,42731088,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Shane Bieber (42731089),Shane Bieber,42731089,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Eric Lauer (42731090),Eric Lauer,42731090,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,7.6
,,,,,,,,,,,,,,,RP,Mason Fluharty (42731091),Mason Fluharty,42731091,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,2.31
,,,,,,,,,,,,,,,SP,Patrick Corbin (42731092),Patrick Corbin,42731092,P,6700,CLE@TOR 04/24/2026 07:07PM ET,TOR,11.4
,,,,,,,,,,,,,,,RP,Jose Suarez (42731097),Jose Suarez,42731097,P,6700,PHI@ATL 04/24/2026 07:15PM ET,ATL,5.44
,,,,,,,,,,,,,,,RP,Didier Fuentes (42731098),Didier Fuentes,42731098,P,6700,PHI@ATL 04/24/2026 07:15PM ET,ATL,10.58
,,,,,,,,,,,,,,,RP,Victor Mederos (42731099),Victor Mederos,42731099,P,6700,PHI@ATL 04/24/2026 07:15PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Martin Perez (42731100),Martin Perez,42731100,P,6700,PHI@ATL 04/24/2026 07:15PM ET,ATL,11.22
,,,,,,,,,,,,,,,SP,Jake Irvin (42731102),Jake Irvin,42731102,P,6700,WSH@CWS 04/24/2026 07:40PM ET,WSH,11.12
,,,,,,,,,,,,,,,SP,Cade Cavalli (42731103),Cade Cavalli,42731103,P,6700,WSH@CWS 04/24/2026 07:40PM ET,WSH,10.42
,,,,,,,,,,,,,,,SP,Braxton Garrett (42731093),Braxton Garrett,42731093,P,6700,MIA@SF 04/24/2026 10:15PM ET,MIA,0
,,,,,,,,,,,,,,,SP,Dax Fulton (42731094),Dax Fulton,42731094,P,6700,MIA@SF 04/24/2026 10:15PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Ryan Gusto (42731095),Ryan Gusto,42731095,P,6700,MIA@SF 04/24/2026 10:15PM ET,MIA,4.25
,,,,,,,,,,,,,,,SP,Adam Mazur (42731096),Adam Mazur,42731096,P,6700,MIA@SF 04/24/2026 10:15PM ET,MIA,0
,,,,,,,,,,,,,,,SP,Chris Paddack (42731101),Chris Paddack,42731101,P,6700,MIA@SF 04/24/2026 10:15PM ET,MIA,9.44
,,,,,,,,,,,,,,,SP,Brayan Bello (42730340),Brayan Bello,42730340,P,6600,BOS@BAL 04/24/2026 07:05PM ET,BOS,5.6
,,,,,,,,,,,,,,,SP,Tanner Houck (42731104),Tanner Houck,42731104,P,6600,BOS@BAL 04/24/2026 07:05PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Kutter Crawford (42731105),Kutter Crawford,42731105,P,6600,BOS@BAL 04/24/2026 07:05PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Patrick Sandoval (42731106),Patrick Sandoval,42731106,P,6600,BOS@BAL 04/24/2026 07:05PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Payton Tolle (42731107),Payton Tolle,42731107,P,6600,BOS@BAL 04/24/2026 07:05PM ET,BOS,31.1
,,,,,,,,,,,,,,,SP,Johan Oviedo (42731108),Johan Oviedo,42731108,P,6600,BOS@BAL 04/24/2026 07:05PM ET,BOS,1.45
,,,,,,,,,,,,,,,1B/OF,Shohei Ohtani (42730347),Shohei Ohtani,42730347,1B/OF,6600,CHC@LAD 04/24/2026 10:15PM ET,LAD,8.28
,,,,,,,,,,,,,,,SP,Jordan Montgomery (42731116),Jordan Montgomery,42731116,P,6500,ATH@TEX 04/24/2026 08:05PM ET,TEX,0
,,,,,,,,,,,,,,,RP,Cody Bradford (42731117),Cody Bradford,42731117,P,6500,ATH@TEX 04/24/2026 08:05PM ET,TEX,0
,,,,,,,,,,,,,,,RP,Jakob Junis (42731118),Jakob Junis,42731118,P,6500,ATH@TEX 04/24/2026 08:05PM ET,TEX,2.41
,,,,,,,,,,,,,,,RP,Cal Quantrill (42731119),Cal Quantrill,42731119,P,6500,ATH@TEX 04/24/2026 08:05PM ET,TEX,6.7
,,,,,,,,,,,,,,,SP,Kumar Rocker (42731120),Kumar Rocker,42731120,P,6500,ATH@TEX 04/24/2026 08:05PM ET,TEX,13.92
,,,,,,,,,,,,,,,RP,Jacob Latz (42731121),Jacob Latz,42731121,P,6500,ATH@TEX 04/24/2026 08:05PM ET,TEX,4.23
,,,,,,,,,,,,,,,SP,Chris Bassitt (42731122),Chris Bassitt,42731122,P,6500,BOS@BAL 04/24/2026 07:05PM ET,BAL,2.36
,,,,,,,,,,,,,,,RP,Albert Suarez (42731123),Albert Suarez,42731123,P,6500,BOS@BAL 04/24/2026 07:05PM ET,BAL,4.06
,,,,,,,,,,,,,,,RP,Dietrich Enns (42731124),Dietrich Enns,42731124,P,6500,BOS@BAL 04/24/2026 07:05PM ET,BAL,5.38
,,,,,,,,,,,,,,,SP,Tyler Wells (42731129),Tyler Wells,42731129,P,6500,BOS@BAL 04/24/2026 07:05PM ET,BAL,3.84
,,,,,,,,,,,,,,,RP,Keegan Akin (42731130),Keegan Akin,42731130,P,6500,BOS@BAL 04/24/2026 07:05PM ET,BAL,0
,,,,,,,,,,,,,,,SP,Erick Fedde (42730341),Erick Fedde,42730341,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,10.88
,,,,,,,,,,,,,,,SP,Drew Thorpe (42731109),Drew Thorpe,42731109,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Grant Taylor (42731110),Grant Taylor,42731110,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,5.16
,,,,,,,,,,,,,,,RP,Osvaldo Bido (42731111),Osvaldo Bido,42731111,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,2.06
,,,,,,,,,,,,,,,RP,Mike Vasil (42731112),Mike Vasil,42731112,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Anthony Kay (42731113),Anthony Kay,42731113,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,5.93
,,,,,,,,,,,,,,,RP,Shane Smith (42731114),Shane Smith,42731114,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,2.52
,,,,,,,,,,,,,,,RP,Sean Newcomb (42731115),Sean Newcomb,42731115,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,2.75
,,,,,,,,,,,,,,,SP,Sean Burke (42731131),Sean Burke,42731131,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,11.89
,,,,,,,,,,,,,,,SP,Jonathan Cannon (42731132),Jonathan Cannon,42731132,P,6500,WSH@CWS 04/24/2026 07:40PM ET,CWS,-3.8
,,,,,,,,,,,,,,,OF,Aaron Judge (42730349),Aaron Judge,42730349,OF,6500,NYY@HOU 04/24/2026 08:10PM ET,NYY,10.8
,,,,,,,,,,,,,,,RP,Blas Castano (42731125),Blas Castano,42731125,P,6500,COL@NYM 04/24/2026 07:10PM ET,COL,0
,,,,,,,,,,,,,,,SP,Tomoyuki Sugano (42731126),Tomoyuki Sugano,42731126,P,6500,COL@NYM 04/24/2026 07:10PM ET,COL,13.45
,,,,,,,,,,,,,,,SP,Kyle Freeland (42731127),Kyle Freeland,42731127,P,6500,COL@NYM 04/24/2026 07:10PM ET,COL,11.16
,,,,,,,,,,,,,,,SP,Ryan Feltner (42731128),Ryan Feltner,42731128,P,6500,COL@NYM 04/24/2026 07:10PM ET,COL,7.4
,,,,,,,,,,,,,,,OF,Yordan Alvarez (42730350),Yordan Alvarez,42730350,OF,6400,NYY@HOU 04/24/2026 08:10PM ET,HOU,12.81
,,,,,,,,,,,,,,,SP,Yusei Kikuchi (42730342),Yusei Kikuchi,42730342,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,10.8
,,,,,,,,,,,,,,,SP,Alek Manoah (42731133),Alek Manoah,42731133,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Mitch Farris (42731134),Mitch Farris,42731134,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,3.18
,,,,,,,,,,,,,,,SP,Chase Silseth (42731135),Chase Silseth,42731135,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,2.05
,,,,,,,,,,,,,,,SP,Caden Dana (42731136),Caden Dana,42731136,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Ryan Johnson (42731137),Ryan Johnson,42731137,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,-7.1
,,,,,,,,,,,,,,,SP,George Klassen (42731138),George Klassen,42731138,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,0.15
,,,,,,,,,,,,,,,RP,Sam Aldegheri (42731139),Sam Aldegheri,42731139,P,6400,LAA@KC 04/24/2026 07:40PM ET,LAA,7.95
,,,,,,,,,,,,,,,3B,Jose Ramirez (42730351),Jose Ramirez,42730351,3B,6300,CLE@TOR 04/24/2026 07:07PM ET,CLE,10.42
,,,,,,,,,,,,,,,RP,Andre Pallante (42730343),Andre Pallante,42730343,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,9.45
,,,,,,,,,,,,,,,SP,Dustin May (42731140),Dustin May,42731140,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,10.3
,,,,,,,,,,,,,,,SP,Brycen Mautz (42731141),Brycen Mautz,42731141,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,0
,,,,,,,,,,,,,,,SP,Tekoah Roby (42731142),Tekoah Roby,42731142,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Gordon Graceffo (42731143),Gordon Graceffo,42731143,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,3.67
,,,,,,,,,,,,,,,SP,Hunter Dobbins (42731144),Hunter Dobbins,42731144,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Kyle Leahy (42731145),Kyle Leahy,42731145,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,7.36
,,,,,,,,,,,,,,,RP,Matthew Liberatore (42731146),Matthew Liberatore,42731146,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,9.59
,,,,,,,,,,,,,,,SP,Richard Fitts (42731147),Richard Fitts,42731147,P,6300,SEA@STL 04/24/2026 08:15PM ET,STL,0
,,,,,,,,,,,,,,,SP,River Ryan (42731148),River Ryan,42731148,P,6200,CHC@LAD 04/24/2026 10:15PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Gavin Stone (42731149),Gavin Stone,42731149,P,6200,CHC@LAD 04/24/2026 10:15PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Bobby Miller (42731150),Bobby Miller,42731150,P,6200,CHC@LAD 04/24/2026 10:15PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Landon Knack (42731151),Landon Knack,42731151,P,6200,CHC@LAD 04/24/2026 10:15PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Chayce McDermott (42731152),Chayce McDermott,42731152,P,6200,CHC@LAD 04/24/2026 10:15PM ET,LAD,0
,,,,,,,,,,,,,,,OF,Oneil Cruz (42730352),Oneil Cruz,42730352,OF,6200,PIT@MIL 04/24/2026 07:40PM ET,PIT,12.28
,,,,,,,,,,,,,,,OF,Kyle Tucker (42730353),Kyle Tucker,42730353,OF,6100,CHC@LAD 04/24/2026 10:15PM ET,LAD,8.12
,,,,,,,,,,,,,,,OF,James Wood (42730354),James Wood,42730354,OF,6000,WSH@CWS 04/24/2026 07:40PM ET,WSH,12.46
,,,,,,,,,,,,,,,SP,Adrian Houser (42730344),Adrian Houser,42730344,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,5.94
,,,,,,,,,,,,,,,RP,Jose Butto (42731153),Jose Butto,42731153,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,-0.5
,,,,,,,,,,,,,,,RP,Tristan Beck (42731154),Tristan Beck,42731154,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,RP,Spencer Bivens (42731155),Spencer Bivens,42731155,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,RP,JT Brubaker (42731156),JT Brubaker,42731156,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,2.74
,,,,,,,,,,,,,,,RP,Carson Seymour (42731157),Carson Seymour,42731157,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,SP,Keaton Winn (42731158),Keaton Winn,42731158,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,3.47
,,,,,,,,,,,,,,,SP,Dylan Smith (42731159),Dylan Smith,42731159,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,SP,Carson Whisenhunt (42731160),Carson Whisenhunt,42731160,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,RP,Hayden Birdsong (42731161),Hayden Birdsong,42731161,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,SP,Blade Tidwell (42731162),Blade Tidwell,42731162,P,6000,MIA@SF 04/24/2026 10:15PM ET,SF,4.16
,,,,,,,,,,,,,,,SS,Gunnar Henderson (42730355),Gunnar Henderson,42730355,SS,5900,BOS@BAL 04/24/2026 07:05PM ET,BAL,9.04
,,,,,,,,,,,,,,,OF,Mike Trout (42730356),Mike Trout,42730356,OF,5900,LAA@KC 04/24/2026 07:40PM ET,LAA,11.4
,,,,,,,,,,,,,,,SP,Taijuan Walker (42731163),Taijuan Walker,42731163,P,5800,PHI@ATL 04/24/2026 07:15PM ET,PHI,2.84
,,,,,,,,,,,,,,,SS,Bobby Witt Jr. (42730357),Bobby Witt Jr.,42730357,SS,5800,LAA@KC 04/24/2026 07:40PM ET,KC,7.76
,,,,,,,,,,,,,,,OF,Juan Soto (42730358),Juan Soto,42730358,OF,5800,COL@NYM 04/24/2026 07:10PM ET,NYM,7.5
,,,,,,,,,,,,,,,OF,Kyle Schwarber (42730359),Kyle Schwarber,42730359,OF,5700,PHI@ATL 04/24/2026 07:15PM ET,PHI,8.72
,,,,,,,,,,,,,,,SP,Miles Mikolas (42730345),Miles Mikolas,42730345,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,2.17
,,,,,,,,,,,,,,,SP,DJ Herz (42731164),DJ Herz,42731164,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Josiah Gray (42731165),Josiah Gray,42731165,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Mitchell Parker (42731166),Mitchell Parker,42731166,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,7.45
,,,,,,,,,,,,,,,SP,Jackson Rutledge (42731167),Jackson Rutledge,42731167,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,-11.8
,,,,,,,,,,,,,,,RP,Brad Lord (42731168),Brad Lord,42731168,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,4.93
,,,,,,,,,,,,,,,SP,Andrew Alvarez (42731169),Andrew Alvarez,42731169,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,21.95
,,,,,,,,,,,,,,,SP,Trevor Williams (42731170),Trevor Williams,42731170,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Zack Littell (42731171),Zack Littell,42731171,P,5700,WSH@CWS 04/24/2026 07:40PM ET,WSH,3.81
,,,,,,,,,,,,,,,2B,Brandon Lowe (42730360),Brandon Lowe,42730360,2B,5700,PIT@MIL 04/24/2026 07:40PM ET,PIT,10.14
,,,,,,,,,,,,,,,1B,Freddie Freeman (42730361),Freddie Freeman,42730361,1B,5600,CHC@LAD 04/24/2026 10:15PM ET,LAD,8.13
,,,,,,,,,,,,,,,2B,Brice Turang (42730362),Brice Turang,42730362,2B,5600,PIT@MIL 04/24/2026 07:40PM ET,MIL,11.86
,,,,,,,,,,,,,,,SS,CJ Abrams (42730363),CJ Abrams,42730363,SS,5500,WSH@CWS 04/24/2026 07:40PM ET,WSH,10.64
,,,,,,,,,,,,,,,1B,Ben Rice (42730364),Ben Rice,42730364,1B,5500,NYY@HOU 04/24/2026 08:10PM ET,NYY,10.83
,,,,,,,,,,,,,,,SP,Michael Lorenzen (42730346),Michael Lorenzen,42730346,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,3.32
,,,,,,,,,,,,,,,RP,Valente Bellozo (42731172),Valente Bellozo,42731172,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,3.73
,,,,,,,,,,,,,,,SP,Antonio Senzatela (42731173),Antonio Senzatela,42731173,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,9.36
,,,,,,,,,,,,,,,SP,McCade Brown (42731174),McCade Brown,42731174,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,0
,,,,,,,,,,,,,,,SP,Chase Dollander (42731175),Chase Dollander,42731175,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,15.91
,,,,,,,,,,,,,,,RP,Jose Quintana (42731176),Jose Quintana,42731176,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,1.62
,,,,,,,,,,,,,,,RP,Tanner Gordon (42731177),Tanner Gordon,42731177,P,5500,COL@NYM 04/24/2026 07:10PM ET,COL,9.1
,,,,,,,,,,,,,,,C,Shea Langeliers (42730365),Shea Langeliers,42730365,C,5400,ATH@TEX 04/24/2026 08:05PM ET,ATH,9.92
,,,,,,,,,,,,,,,1B,Munetaka Murakami (42730366),Munetaka Murakami,42730366,1B,5400,WSH@CWS 04/24/2026 07:40PM ET,CWS,10.16
,,,,,,,,,,,,,,,OF,Ronald Acuna Jr. (42730369),Ronald Acuna Jr.,42730369,OF,5300,PHI@ATL 04/24/2026 07:15PM ET,ATL,6.88
,,,,,,,,,,,,,,,1B,Nick Kurtz (42730367),Nick Kurtz,42730367,1B,5300,ATH@TEX 04/24/2026 08:05PM ET,ATH,8.88
,,,,,,,,,,,,,,,SS,Zach Neto (42730368),Zach Neto,42730368,SS,5300,LAA@KC 04/24/2026 07:40PM ET,LAA,9.19
,,,,,,,,,,,,,,,3B,Junior Caminero (42730370),Junior Caminero,42730370,3B,5200,MIN@TB 04/24/2026 07:10PM ET,TB,8.46
,,,,,,,,,,,,,,,OF,Byron Buxton (42730371),Byron Buxton,42730371,OF,5200,MIN@TB 04/24/2026 07:10PM ET,MIN,8
,,,,,,,,,,,,,,,1B,Rafael Devers (42730372),Rafael Devers,42730372,1B,5200,MIA@SF 04/24/2026 10:15PM ET,SF,5.24
,,,,,,,,,,,,,,,1B,Vladimir Guerrero Jr. (42730375),Vladimir Guerrero Jr.,42730375,1B,5100,CLE@TOR 04/24/2026 07:07PM ET,TOR,8.21
,,,,,,,,,,,,,,,SS,Corey Seager (42730373),Corey Seager,42730373,SS,5100,ATH@TEX 04/24/2026 08:05PM ET,TEX,8.46
,,,,,,,,,,,,,,,OF,Andy Pages (42730374),Andy Pages,42730374,OF,5100,CHC@LAD 04/24/2026 10:15PM ET,LAD,9.48
,,,,,,,,,,,,,,,OF,Christian Yelich (42730738),Christian Yelich,42730738,OF,5100,PIT@MIL 04/24/2026 07:40PM ET,MIL,8.6
,,,,,,,,,,,,,,,C,Drake Baldwin (42730381),Drake Baldwin,42730381,C,5000,PHI@ATL 04/24/2026 07:15PM ET,ATL,11.15
,,,,,,,,,,,,,,,OF,Brandon Nimmo (42730378),Brandon Nimmo,42730378,OF,5000,ATH@TEX 04/24/2026 08:05PM ET,TEX,8.84
,,,,,,,,,,,,,,,1B/3B,Yandy Diaz (42730376),Yandy Diaz,42730376,1B/3B,5000,MIN@TB 04/24/2026 07:10PM ET,TB,9.29
,,,,,,,,,,,,,,,2B,Jose Altuve (42730380),Jose Altuve,42730380,2B,5000,NYY@HOU 04/24/2026 08:10PM ET,HOU,7.72
,,,,,,,,,,,,,,,OF,Pete Crow-Armstrong (42730379),Pete Crow-Armstrong,42730379,OF,5000,CHC@LAD 04/24/2026 10:15PM ET,CHC,6.72
,,,,,,,,,,,,,,,OF,Jackson Chourio (42730739),Jackson Chourio,42730739,OF,5000,PIT@MIL 04/24/2026 07:40PM ET,MIL,0
,,,,,,,,,,,,,,,OF,George Springer (42730740),George Springer,42730740,OF,4900,CLE@TOR 04/24/2026 07:07PM ET,TOR,6.64
,,,,,,,,,,,,,,,1B,Pete Alonso (42730383),Pete Alonso,42730383,1B,4900,BOS@BAL 04/24/2026 07:05PM ET,BAL,7.04
,,,,,,,,,,,,,,,OF,Roman Anthony (42730386),Roman Anthony,42730386,OF,4900,BOS@BAL 04/24/2026 07:05PM ET,BOS,6.64
,,,,,,,,,,,,,,,2B,Nico Hoerner (42730385),Nico Hoerner,42730385,2B,4900,CHC@LAD 04/24/2026 10:15PM ET,CHC,10.96
,,,,,,,,,,,,,,,C,Cal Raleigh (42730382),Cal Raleigh,42730382,C,4900,SEA@STL 04/24/2026 08:15PM ET,SEA,7.12
,,,,,,,,,,,,,,,OF,Ryan O'Hearn (42730387),Ryan O'Hearn,42730387,OF,4900,PIT@MIL 04/24/2026 07:40PM ET,PIT,8.65
