Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
,,,,,,,,,,,,,,,RP,Steven Cruz (42604691),Steven Cruz,42604691,P,4000,CWS@KC 04/11/2026 04:10PM ET,KC,0.53
,,,,,,,,,,,,,,,RP,Prelander Berroa (42604694),Prelander Berroa,42604694,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Chris Murphy (42604702),Chris Murphy,42604702,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,1.18
,,,,,,,,,,,,,,,RP,Eric Cerantola (42604719),Eric Cerantola,42604719,P,4000,CWS@KC 04/11/2026 04:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Ky Bush (42604723),Ky Bush,42604723,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Nick Mears (42604728),Nick Mears,42604728,P,4000,CWS@KC 04/11/2026 04:10PM ET,KC,4.57
,,,,,,,,,,,,,,,RP,Brandon Eisert (42604747),Brandon Eisert,42604747,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Wikelman Gonzalez (42604767),Wikelman Gonzalez,42604767,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Ben Kudrna (42604777),Ben Kudrna,42604777,P,4000,CWS@KC 04/11/2026 04:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Doug Nikhazy (42604779),Doug Nikhazy,42604779,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,C,Carter Jensen (42604784),Carter Jensen,42604784,C,4000,CWS@KC 04/11/2026 04:10PM ET,KC,6.62
,,,,,,,,,,,,,,,SP,Tanner McDougal (42604788),Tanner McDougal,42604788,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Jordan Leasure (42604794),Jordan Leasure,42604794,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,3.21
,,,,,,,,,,,,,,,RP,David Sandlin (42604810),David Sandlin,42604810,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Tyler Schweitzer (42604812),Tyler Schweitzer,42604812,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,1.2
,,,,,,,,,,,,,,,SP,Steven Zobac (42604813),Steven Zobac,42604813,P,4000,CWS@KC 04/11/2026 04:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Duncan Davitt (42604816),Duncan Davitt,42604816,P,4000,CWS@KC 04/11/2026 04:10PM ET,CWS,1.65
,,,,,,,,,,,,,,,RP,Luis Garcia (42604570),Luis Garcia,42604570,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0.16
,,,,,,,,,,,,,,,RP,Brooks Raley (42604575),Brooks Raley,42604575,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,4.66
,,,,,,,,,,,,,,,RP,Michael Kelly (42604587),Michael Kelly,42604587,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,1.44
,,,,,,,,,,,,,,,RP,Scott Barlow (42604589),Scott Barlow,42604589,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,2.22
,,,,,,,,,,,,,,,RP,Luke Weaver (42604594),Luke Weaver,42604594,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,2.62
,,,,,,,,,,,,,,,RP,Huascar Brazoban (42604599),Huascar Brazoban,42604599,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,3.39
,,,,,,,,,,,,,,,RP,Tyler Ferguson (42604604),Tyler Ferguson,42604604,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,RP,A.J. Minter (42604605),A.J. Minter,42604605,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Devin Williams (42604613),Devin Williams,42604613,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,4.21
,,,,,,,,,,,,,,,RP,Mark Leiter Jr. (42604617),Mark Leiter Jr.,42604617,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,-0.3
,,,,,,,,,,,,,,,RP,Reed Garrett (42604629),Reed Garrett,42604629,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Richard Lovelady (42604659),Richard Lovelady,42604659,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,3.22
,,,,,,,,,,,,,,,RP,Joel Kuhnel (42604660),Joel Kuhnel,42604660,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,2.5
,,,,,,,,,,,,,,,RP,Elvis Alvarado (42604671),Elvis Alvarado,42604671,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,2.65
,,,,,,,,,,,,,,,RP,Justin Hagenman (42604680),Justin Hagenman,42604680,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Dedniel Nunez (42604693),Dedniel Nunez,42604693,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Eduarniel Nunez (42604695),Eduarniel Nunez,42604695,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Brady Basso (42604699),Brady Basso,42604699,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Austin Warren (42604711),Austin Warren,42604711,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Joey Gerber (42604713),Joey Gerber,42604713,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Alex Carrillo (42604760),Alex Carrillo,42604760,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Justin Sterner (42604764),Justin Sterner,42604764,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,3.62
,,,,,,,,,,,,,,,RP,Dylan Ross (42604782),Dylan Ross,42604782,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Chen Zhong-Ao Zhuang (42604799),Chen Zhong-Ao Zhuang,42604799,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,SP,Henry Baez (42604801),Henry Baez,42604801,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Mason Barnett (42604811),Mason Barnett,42604811,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,SP,Braden Nett (42604817),Braden Nett,42604817,P,4000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Jonathan Pintaro (42604827),Jonathan Pintaro,42604827,P,4000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,OF,Jo Adell (42604683),Jo Adell,42604683,OF,3900,LAA@CIN 04/11/2026 04:10PM ET,LAA,6
,,,,,,,,,,,,,,,2B,Matt McLain (42604706),Matt McLain,42604706,2B,3900,LAA@CIN 04/11/2026 04:10PM ET,CIN,6.29
,,,,,,,,,,,,,,,1B,Jorge Polanco (42604582),Jorge Polanco,42604582,1B,3900,ATH@NYM 04/11/2026 04:10PM ET,NYM,4.6
,,,,,,,,,,,,,,,C,Francisco Alvarez (42604729),Francisco Alvarez,42604729,C,3800,ATH@NYM 04/11/2026 04:10PM ET,NYM,6.38
,,,,,,,,,,,,,,,3B,Max Muncy (42604776),Max Muncy,42604776,3B,3800,ATH@NYM 04/11/2026 04:10PM ET,ATH,9.08
,,,,,,,,,,,,,,,3B,Miguel Vargas (42604726),Miguel Vargas,42604726,3B,3700,CWS@KC 04/11/2026 04:10PM ET,CWS,7.86
,,,,,,,,,,,,,,,OF,Jac Caglianone (42604780),Jac Caglianone,42604780,OF,3700,CWS@KC 04/11/2026 04:10PM ET,KC,4.15
,,,,,,,,,,,,,,,SS,Jacob Wilson (42604818),Jacob Wilson,42604818,SS,3700,ATH@NYM 04/11/2026 04:10PM ET,ATH,4.38
,,,,,,,,,,,,,,,OF,TJ Friedl (42604673),TJ Friedl,42604673,OF,3600,LAA@CIN 04/11/2026 04:10PM ET,CIN,4.14
,,,,,,,,,,,,,,,2B,Chase Meidroth (42604814),Chase Meidroth,42604814,2B,3600,CWS@KC 04/11/2026 04:10PM ET,CWS,5.69
,,,,,,,,,,,,,,,1B,Nolan Schanuel (42604821),Nolan Schanuel,42604821,1B,3500,LAA@CIN 04/11/2026 04:10PM ET,LAA,6.5
,,,,,,,,,,,,,,,OF,Lawrence Butler (42604710),Lawrence Butler,42604710,OF,3500,ATH@NYM 04/11/2026 04:10PM ET,ATH,5.25
,,,,,,,,,,,,,,,3B,Yoan Moncada (42604630),Yoan Moncada,42604630,3B,3400,LAA@CIN 04/11/2026 04:10PM ET,LAA,5.42
,,,,,,,,,,,,,,,2B,Jonathan India (42604643),Jonathan India,42604643,2B,3400,CWS@KC 04/11/2026 04:10PM ET,KC,7.18
,,,,,,,,,,,,,,,1B,Mark Vientos (42604686),Mark Vientos,42604686,1B,3400,ATH@NYM 04/11/2026 04:10PM ET,NYM,6.5
,,,,,,,,,,,,,,,C,Tyler Stephenson (42604634),Tyler Stephenson,42604634,C,3300,LAA@CIN 04/11/2026 04:10PM ET,CIN,4.73
,,,,,,,,,,,,,,,OF,Carson Benge (42604830),Carson Benge,42604830,OF,3300,ATH@NYM 04/11/2026 04:10PM ET,NYM,5.33
,,,,,,,,,,,,,,,OF,Jorge Soler (42604602),Jorge Soler,42604602,OF,3200,LAA@CIN 04/11/2026 04:10PM ET,LAA,9.57
,,,,,,,,,,,,,,,OF,JJ Bleday (42604667),JJ Bleday,42604667,OF,3200,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,2B,Marcus Semien (42604581),Marcus Semien,42604581,2B,3200,ATH@NYM 04/11/2026 04:10PM ET,NYM,4.79
,,,,,,,,,,,,,,,OF,Colby Thomas (42604750),Colby Thomas,42604750,OF,3200,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,OF,Josh Lowe (42604653),Josh Lowe,42604653,OF,3100,LAA@CIN 04/11/2026 04:10PM ET,LAA,4.62
,,,,,,,,,,,,,,,OF,Will Benson (42604654),Will Benson,42604654,OF,3100,LAA@CIN 04/11/2026 04:10PM ET,CIN,2.46
,,,,,,,,,,,,,,,OF,Blake Dunn (42604759),Blake Dunn,42604759,OF,3100,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,2B,Christian Moore (42604829),Christian Moore,42604829,2B,3100,LAA@CIN 04/11/2026 04:10PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Kyle Isbel (42604678),Kyle Isbel,42604678,OF,3100,CWS@KC 04/11/2026 04:10PM ET,KC,8.91
,,,,,,,,,,,,,,,2B,Jeff McNeil (42604608),Jeff McNeil,42604608,2B,3100,ATH@NYM 04/11/2026 04:10PM ET,ATH,4.92
,,,,,,,,,,,,,,,OF,Carlos Cortes (42604664),Carlos Cortes,42604664,OF,3100,ATH@NYM 04/11/2026 04:10PM ET,ATH,4.12
,,,,,,,,,,,,,,,OF,Spencer Steer (42604665),Spencer Steer,42604665,OF,3000,LAA@CIN 04/11/2026 04:10PM ET,CIN,4.42
,,,,,,,,,,,,,,,OF,Isaac Collins (42604698),Isaac Collins,42604698,OF,3000,CWS@KC 04/11/2026 04:10PM ET,KC,4.29
,,,,,,,,,,,,,,,C,Kyle Teel (42604820),Kyle Teel,42604820,C,3000,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,C,Logan O'Hoppe (42604716),Logan O'Hoppe,42604716,C,2900,LAA@CIN 04/11/2026 04:10PM ET,LAA,4.31
,,,,,,,,,,,,,,,OF,Rece Hinds (42604735),Rece Hinds,42604735,OF,2900,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Austin Hays (42604633),Austin Hays,42604633,OF,2900,CWS@KC 04/11/2026 04:10PM ET,CWS,5.33
,,,,,,,,,,,,,,,OF,Starling Marte (42604577),Starling Marte,42604577,OF,2800,CWS@KC 04/11/2026 04:10PM ET,KC,3.75
,,,,,,,,,,,,,,,OF,Dustin Harris (42604745),Dustin Harris,42604745,OF,2800,CWS@KC 04/11/2026 04:10PM ET,CWS,8.67
,,,,,,,,,,,,,,,C,Luis Torrens (42604621),Luis Torrens,42604621,C,2800,ATH@NYM 04/11/2026 04:10PM ET,NYM,4.33
,,,,,,,,,,,,,,,1B/3B,Andy Ibanez (42604647),Andy Ibanez,42604647,1B/3B,2800,ATH@NYM 04/11/2026 04:10PM ET,ATH,2
,,,,,,,,,,,,,,,2B,Zack Gelof (42604724),Zack Gelof,42604724,2B,2800,ATH@NYM 04/11/2026 04:10PM ET,ATH,2
,,,,,,,,,,,,,,,OF,Noelvi Marte (42604730),Noelvi Marte,42604730,OF,2700,LAA@CIN 04/11/2026 04:10PM ET,CIN,2.22
,,,,,,,,,,,,,,,OF,Lane Thomas (42604625),Lane Thomas,42604625,OF,2700,CWS@KC 04/11/2026 04:10PM ET,KC,2.91
,,,,,,,,,,,,,,,1B,Lenyn Sosa (42604692),Lenyn Sosa,42604692,1B,2700,CWS@KC 04/11/2026 04:10PM ET,CWS,2.4
,,,,,,,,,,,,,,,OF/SS,Luisangel Acuna (42604761),Luisangel Acuna,42604761,SS/OF,2700,CWS@KC 04/11/2026 04:10PM ET,CWS,4.85
,,,,,,,,,,,,,,,2B/OF,Adam Frazier (42604614),Adam Frazier,42604614,2B/OF,2600,LAA@CIN 04/11/2026 04:10PM ET,LAA,5.14
,,,,,,,,,,,,,,,1B,Nathaniel Lowe (42604662),Nathaniel Lowe,42604662,1B,2600,LAA@CIN 04/11/2026 04:10PM ET,CIN,2.12
,,,,,,,,,,,,,,,2B/OF,Nick Loftin (42604753),Nick Loftin,42604753,2B/OF,2600,CWS@KC 04/11/2026 04:10PM ET,KC,4.5
,,,,,,,,,,,,,,,OF,Tristan Peters (42604791),Tristan Peters,42604791,OF,2600,CWS@KC 04/11/2026 04:10PM ET,CWS,3.42
,,,,,,,,,,,,,,,C,Travis d'Arnaud (42604568),Travis d'Arnaud,42604568,C,2500,LAA@CIN 04/11/2026 04:10PM ET,LAA,2.33
,,,,,,,,,,,,,,,1B/3B,Jeimer Candelario (42604584),Jeimer Candelario,42604584,1B/3B,2500,LAA@CIN 04/11/2026 04:10PM ET,LAA,2.86
,,,,,,,,,,,,,,,SS,Denzer Guzman (42604797),Denzer Guzman,42604797,SS,2500,LAA@CIN 04/11/2026 04:10PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Andrew Benintendi (42604619),Andrew Benintendi,42604619,OF,2500,CWS@KC 04/11/2026 04:10PM ET,CWS,2.75
,,,,,,,,,,,,,,,OF,Brooks Baldwin (42604795),Brooks Baldwin,42604795,OF,2500,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,C,Jose Trevino (42604622),Jose Trevino,42604622,C,2400,LAA@CIN 04/11/2026 04:10PM ET,CIN,1.67
,,,,,,,,,,,,,,,2B,Oswald Peraza (42604676),Oswald Peraza,42604676,2B,2400,LAA@CIN 04/11/2026 04:10PM ET,LAA,4.15
,,,,,,,,,,,,,,,OF,Everson Pereira (42604727),Everson Pereira,42604727,OF,2400,CWS@KC 04/11/2026 04:10PM ET,CWS,6.2
,,,,,,,,,,,,,,,1B/OF,Jared Young (42604687),Jared Young,42604687,1B/OF,2400,ATH@NYM 04/11/2026 04:10PM ET,NYM,3.4
,,,,,,,,,,,,,,,C,Edgar Quero (42604769),Edgar Quero,42604769,C,2300,CWS@KC 04/11/2026 04:10PM ET,CWS,2.36
,,,,,,,,,,,,,,,C,Austin Wynns (42604606),Austin Wynns,42604606,C,2300,ATH@NYM 04/11/2026 04:10PM ET,ATH,0.75
,,,,,,,,,,,,,,,3B,Ronny Mauricio (42604725),Ronny Mauricio,42604725,3B,2300,ATH@NYM 04/11/2026 04:10PM ET,NYM,2.5
,,,,,,,,,,,,,,,OF,Dane Myers (42604650),Dane Myers,42604650,OF,2200,LAA@CIN 04/11/2026 04:10PM ET,CIN,2.17
,,,,,,,,,,,,,,,OF,Derek Hill (42604623),Derek Hill,42604623,OF,2200,CWS@KC 04/11/2026 04:10PM ET,CWS,2.82
,,,,,,,,,,,,,,,2B/3B,Darell Hernaiz (42604739),Darell Hernaiz,42604739,2B/3B,2200,ATH@NYM 04/11/2026 04:10PM ET,ATH,1.29
,,,,,,,,,,,,,,,OF,Tyler Tolbert (42604742),Tyler Tolbert,42604742,OF,2100,CWS@KC 04/11/2026 04:10PM ET,KC,1
,,,,,,,,,,,,,,,3B,Tanner Murray (42604757),Tanner Murray,42604757,3B,2100,CWS@KC 04/11/2026 04:10PM ET,CWS,0
,,,,,,,,,,,,,,,OF,Tyrone Taylor (42604601),Tyrone Taylor,42604601,OF,2100,ATH@NYM 04/11/2026 04:10PM ET,NYM,4
,,,,,,,,,,,,,,,OF,MJ Melendez (42604685),MJ Melendez,42604685,OF,2100,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,OF,Denzel Clarke (42604720),Denzel Clarke,42604720,OF,2100,ATH@NYM 04/11/2026 04:10PM ET,ATH,2.58
,,,,,,,,,,,,,,,2B/3B,Anthony Rendon (42604572),Anthony Rendon,42604572,2B/3B,2000,LAA@CIN 04/11/2026 04:10PM ET,LAA,0
,,,,,,,,,,,,,,,3B,Ke'Bryan Hayes (42604635),Ke'Bryan Hayes,42604635,3B,2000,LAA@CIN 04/11/2026 04:10PM ET,CIN,1.31
,,,,,,,,,,,,,,,C,P.J. Higgins (42604642),P.J. Higgins,42604642,C,2000,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Kyren Paris (42604736),Kyren Paris,42604736,OF,2000,LAA@CIN 04/11/2026 04:10PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Matthew Lugo (42604737),Matthew Lugo,42604737,OF,2000,LAA@CIN 04/11/2026 04:10PM ET,LAA,0
,,,,,,,,,,,,,,,2B/SS,Vaughn Grissom (42604743),Vaughn Grissom,42604743,2B/SS,2000,LAA@CIN 04/11/2026 04:10PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Bryce Teodosio (42604755),Bryce Teodosio,42604755,OF,2000,LAA@CIN 04/11/2026 04:10PM ET,LAA,0.5
,,,,,,,,,,,,,,,SS,Edwin Arroyo (42604785),Edwin Arroyo,42604785,SS,2000,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,SS,Leo Balcazar (42604798),Leo Balcazar,42604798,SS,2000,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Hector Rodriguez (42604800),Hector Rodriguez,42604800,OF,2000,LAA@CIN 04/11/2026 04:10PM ET,CIN,0
,,,,,,,,,,,,,,,C,Reese McGuire (42604612),Reese McGuire,42604612,C,2000,CWS@KC 04/11/2026 04:10PM ET,CWS,0.83
,,,,,,,,,,,,,,,OF,John Rave (42604668),John Rave,42604668,OF,2000,CWS@KC 04/11/2026 04:10PM ET,KC,0
,,,,,,,,,,,,,,,OF,Kameron Misner (42604669),Kameron Misner,42604669,OF,2000,CWS@KC 04/11/2026 04:10PM ET,KC,0
,,,,,,,,,,,,,,,2B/OF,Michael Massey (42604700),Michael Massey,42604700,2B/OF,2000,CWS@KC 04/11/2026 04:10PM ET,KC,1.25
,,,,,,,,,,,,,,,OF,Junior Perez (42604704),Junior Perez,42604704,OF,2000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,C,Hayden Senger (42604717),Hayden Senger,42604717,C,2000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,3B,Brett Harris (42604792),Brett Harris,42604792,3B,2000,ATH@NYM 04/11/2026 04:10PM ET,ATH,0
,,,,,,,,,,,,,,,2B/OF,Nick Morabito (42604806),Nick Morabito,42604806,2B/OF,2000,ATH@NYM 04/11/2026 04:10PM ET,NYM,0
