Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
,,,,,,,,,,,,,,,C,William Contreras (42539011),William Contreras,42539011,C,4800,MIL@BOS 04/06/2026 06:45PM ET,MIL,9.88
,,,,,,,,,,,,,,,OF,Jakob Marsee (42539013),Jakob Marsee,42539013,OF,4700,CIN@MIA 04/06/2026 06:40PM ET,MIA,5.33
,,,,,,,,,,,,,,,2B,Brandon Lowe (42539012),Brandon Lowe,42539012,2B,4700,SD@PIT 04/06/2026 06:40PM ET,PIT,9.62
,,,,,,,,,,,,,,,3B,Eugenio Suarez (42539015),Eugenio Suarez,42539015,3B,4600,CIN@MIA 04/06/2026 06:40PM ET,CIN,7.11
,,,,,,,,,,,,,,,OF,Jackson Merrill (42539014),Jackson Merrill,42539014,OF,4600,SD@PIT 04/06/2026 06:40PM ET,SD,7.78
,,,,,,,,,,,,,,,1B,Alec Burleson (42539016),Alec Burleson,42539016,1B,4500,STL@WSH 04/06/2026 06:45PM ET,STL,8
,,,,,,,,,,,,,,,OF,Bryan Reynolds (42539017),Bryan Reynolds,42539017,OF,4500,SD@PIT 04/06/2026 06:40PM ET,PIT,8.67
,,,,,,,,,,,,,,,SS,CJ Abrams (42539018),CJ Abrams,42539018,SS,4400,STL@WSH 04/06/2026 06:45PM ET,WSH,13.25
,,,,,,,,,,,,,,,2B,Xavier Edwards (42539019),Xavier Edwards,42539019,2B,4400,CIN@MIA 04/06/2026 06:40PM ET,MIA,11.44
,,,,,,,,,,,,,,,OF,Kyle Stowers (42539158),Kyle Stowers,42539158,OF,4400,CIN@MIA 04/06/2026 06:40PM ET,MIA,0
,,,,,,,,,,,,,,,OF,Steven Kwan (42539020),Steven Kwan,42539020,OF,4300,KC@CLE 04/06/2026 06:10PM ET,CLE,5.5
,,,,,,,,,,,,,,,1B,Vinnie Pasquantino (42539021),Vinnie Pasquantino,42539021,1B,4300,KC@CLE 04/06/2026 06:10PM ET,KC,5.22
,,,,,,,,,,,,,,,OF,Sal Frelick (42539024),Sal Frelick,42539024,OF,4200,MIL@BOS 04/06/2026 06:45PM ET,MIL,5.75
,,,,,,,,,,,,,,,1B/OF,Ryan O'Hearn (42539022),Ryan O'Hearn,42539022,1B/OF,4200,SD@PIT 04/06/2026 06:40PM ET,PIT,12.5
,,,,,,,,,,,,,,,OF,Dylan Crews (42539159),Dylan Crews,42539159,OF,4100,STL@WSH 04/06/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SS,Trevor Story (42539027),Trevor Story,42539027,SS,4100,MIL@BOS 04/06/2026 06:45PM ET,BOS,3.33
,,,,,,,,,,,,,,,OF,Chase DeLauter (42539028),Chase DeLauter,42539028,OF,4100,KC@CLE 04/06/2026 06:10PM ET,CLE,11.22
,,,,,,,,,,,,,,,1B,Sal Stewart (42539025),Sal Stewart,42539025,1B,4100,CIN@MIA 04/06/2026 06:40PM ET,CIN,10.22
,,,,,,,,,,,,,,,C,Agustin Ramirez (42539026),Agustin Ramirez,42539026,C,4100,CIN@MIA 04/06/2026 06:40PM ET,MIA,6.12
,,,,,,,,,,,,,,,SP,Riley Cornelio (42539321),Riley Cornelio,42539321,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Nick Raquet (42539322),Nick Raquet,42539322,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,SP,Luis Perales (42539332),Luis Perales,42539332,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (42539339),Cooper Hjerpe,42539339,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,SP,Tink Hence (42539341),Tink Hence,42539341,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,RP,PJ Poulin (42539363),PJ Poulin,42539363,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,1.81
,,,,,,,,,,,,,,,RP,Gus Varland (42539366),Gus Varland,42539366,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,3.25
,,,,,,,,,,,,,,,RP,Justin Bruihl (42539376),Justin Bruihl,42539376,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,1.44
,,,,,,,,,,,,,,,RP,Paxton Schultz (42539384),Paxton Schultz,42539384,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Ken Waldichuk (42539394),Ken Waldichuk,42539394,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,3.53
,,,,,,,,,,,,,,,RP,Clayton Beeter (42539396),Clayton Beeter,42539396,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,2.52
,,,,,,,,,,,,,,,RP,Julian Fernandez (42539400),Julian Fernandez,42539400,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Riley O'Brien (42539402),Riley O'Brien,42539402,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,4.72
,,,,,,,,,,,,,,,RP,Cionel Perez (42539408),Cionel Perez,42539408,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,-1.2
,,,,,,,,,,,,,,,RP,Chris Roycroft (42539413),Chris Roycroft,42539413,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,-0.71
,,,,,,,,,,,,,,,RP,Orlando Ribalta (42539421),Orlando Ribalta,42539421,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Andre Granillo (42539425),Andre Granillo,42539425,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,-0.49
,,,,,,,,,,,,,,,RP,George Soriano (42539426),George Soriano,42539426,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,0.2
,,,,,,,,,,,,,,,RP,Matt Pushard (42539427),Matt Pushard,42539427,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,-4.15
,,,,,,,,,,,,,,,RP,JoJo Romero (42539430),JoJo Romero,42539430,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,3.79
,,,,,,,,,,,,,,,RP,Cole Henry (42539432),Cole Henry,42539432,P,4000,STL@WSH 04/06/2026 06:45PM ET,WSH,3.39
,,,,,,,,,,,,,,,RP,Ryan Fernandez (42539439),Ryan Fernandez,42539439,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,RP,Matt Svanson (42539440),Matt Svanson,42539440,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,-0.6
,,,,,,,,,,,,,,,RP,Ryne Stanek (42539442),Ryne Stanek,42539442,P,4000,STL@WSH 04/06/2026 06:45PM ET,STL,4.37
,,,,,,,,,,,,,,,1B,Willson Contreras (42539030),Willson Contreras,42539030,1B,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,5.56
,,,,,,,,,,,,,,,RP,Tyler Samaniego (42539320),Tyler Samaniego,42539320,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Jake Bennett (42539338),Jake Bennett,42539338,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,RP,Tyler Uberstine (42539340),Tyler Uberstine,42539340,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,5.6
,,,,,,,,,,,,,,,RP,Carlos Rodriguez (42539345),Carlos Rodriguez,42539345,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Greg Weissert (42539347),Greg Weissert,42539347,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,2.46
,,,,,,,,,,,,,,,RP,Aaron Ashby (42539352),Aaron Ashby,42539352,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,7.3
,,,,,,,,,,,,,,,RP,Jovani Moran (42539355),Jovani Moran,42539355,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,6.6
,,,,,,,,,,,,,,,RP,Rob Zastryzny (42539362),Rob Zastryzny,42539362,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Ryan Watson (42539369),Ryan Watson,42539369,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,3.28
,,,,,,,,,,,,,,,RP,DL Hall (42539388),DL Hall,42539388,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,6.11
,,,,,,,,,,,,,,,RP,Aroldis Chapman (42539390),Aroldis Chapman,42539390,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,2.8
,,,,,,,,,,,,,,,RP,Danny Coulombe (42539391),Danny Coulombe,42539391,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,1.55
,,,,,,,,,,,,,,,RP,Justin Slaten (42539392),Justin Slaten,42539392,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,3.78
,,,,,,,,,,,,,,,RP,Easton McGee (42539398),Easton McGee,42539398,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Abner Uribe (42539417),Abner Uribe,42539417,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,2.96
,,,,,,,,,,,,,,,RP,Grant Anderson (42539420),Grant Anderson,42539420,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,3.83
,,,,,,,,,,,,,,,RP,Garrett Whitlock (42539423),Garrett Whitlock,42539423,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,4.12
,,,,,,,,,,,,,,,RP,Angel Zerpa (42539431),Angel Zerpa,42539431,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,3.38
,,,,,,,,,,,,,,,RP,Trevor Megill (42539434),Trevor Megill,42539434,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,3.35
,,,,,,,,,,,,,,,RP,Jared Koenig (42539435),Jared Koenig,42539435,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,3.42
,,,,,,,,,,,,,,,RP,Zack Kelly (42539438),Zack Kelly,42539438,P,4000,MIL@BOS 04/06/2026 06:45PM ET,BOS,1.95
,,,,,,,,,,,,,,,RP,Craig Yoho (42539443),Craig Yoho,42539443,P,4000,MIL@BOS 04/06/2026 06:45PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Franco Aleman (42539323),Franco Aleman,42539323,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Eric Cerantola (42539324),Eric Cerantola,42539324,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Daniel Espino (42539326),Daniel Espino,42539326,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,SP,Ben Kudrna (42539327),Ben Kudrna,42539327,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Steven Zobac (42539331),Steven Zobac,42539331,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Austin Peterson (42539334),Austin Peterson,42539334,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Yorman Gomez (42539337),Yorman Gomez,42539337,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,RP,James McArthur (42539342),James McArthur,42539342,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Eli Morgan (42539344),Eli Morgan,42539344,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,15.55
,,,,,,,,,,,,,,,RP,Peyton Pallette (42539350),Peyton Pallette,42539350,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,5.17
,,,,,,,,,,,,,,,RP,Matt Strahm (42539351),Matt Strahm,42539351,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,2.31
,,,,,,,,,,,,,,,RP,Shawn Armstrong (42539361),Shawn Armstrong,42539361,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,3.66
,,,,,,,,,,,,,,,RP,Cade Smith (42539364),Cade Smith,42539364,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,2.92
,,,,,,,,,,,,,,,RP,Codi Heuer (42539367),Codi Heuer,42539367,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Steven Cruz (42539383),Steven Cruz,42539383,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,1.81
,,,,,,,,,,,,,,,RP,Hunter Gaddis (42539386),Hunter Gaddis,42539386,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Andrew Walters (42539389),Andrew Walters,42539389,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Colin Holderman (42539395),Colin Holderman,42539395,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,3.18
,,,,,,,,,,,,,,,RP,John Schreiber (42539399),John Schreiber,42539399,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,1.2
,,,,,,,,,,,,,,,RP,Tim Herrin (42539403),Tim Herrin,42539403,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,3.28
,,,,,,,,,,,,,,,RP,Lucas Erceg (42539407),Lucas Erceg,42539407,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,1.01
,,,,,,,,,,,,,,,RP,Alex Lange (42539409),Alex Lange,42539409,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,3.77
,,,,,,,,,,,,,,,RP,Connor Brogdon (42539411),Connor Brogdon,42539411,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,4.15
,,,,,,,,,,,,,,,RP,Matt Festa (42539415),Matt Festa,42539415,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,1.72
,,,,,,,,,,,,,,,RP,Erik Sabrowski (42539419),Erik Sabrowski,42539419,P,4000,KC@CLE 04/06/2026 06:10PM ET,CLE,4.39
,,,,,,,,,,,,,,,RP,Nick Mears (42539428),Nick Mears,42539428,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,4.3
,,,,,,,,,,,,,,,RP,Carlos Estevez (42539436),Carlos Estevez,42539436,P,4000,KC@CLE 04/06/2026 06:10PM ET,KC,-14.85
,,,,,,,,,,,,,,,SP,Julian Aguiar (42539328),Julian Aguiar,42539328,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,0
,,,,,,,,,,,,,,,RP,William Kempner (42539335),William Kempner,42539335,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Josh White (42539336),Josh White,42539336,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,0
,,,,,,,,,,,,,,,SP,Bradley Blalock (42539346),Bradley Blalock,42539346,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Ronny Henriquez (42539349),Ronny Henriquez,42539349,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Caleb Ferguson (42539356),Caleb Ferguson,42539356,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,0
,,,,,,,,,,,,,,,SP,Connor Phillips (42539357),Connor Phillips,42539357,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,3.57
,,,,,,,,,,,,,,,RP,Pete Fairbanks (42539358),Pete Fairbanks,42539358,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,3
,,,,,,,,,,,,,,,RP,Anthony Bender (42539365),Anthony Bender,42539365,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,2.02
,,,,,,,,,,,,,,,RP,Luis Mey (42539368),Luis Mey,42539368,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Calvin Faucher (42539370),Calvin Faucher,42539370,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,5.8
,,,,,,,,,,,,,,,RP,Michael Petersen (42539374),Michael Petersen,42539374,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,2.85
,,,,,,,,,,,,,,,RP,Sam Moll (42539378),Sam Moll,42539378,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,4.11
,,,,,,,,,,,,,,,SP,Tony Santillan (42539380),Tony Santillan,42539380,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,5.25
,,,,,,,,,,,,,,,RP,John King (42539381),John King,42539381,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,4.04
,,,,,,,,,,,,,,,RP,Emilio Pagan (42539382),Emilio Pagan,42539382,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,1.6
,,,,,,,,,,,,,,,RP,Zach Maxwell (42539401),Zach Maxwell,42539401,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Cade Gibson (42539410),Cade Gibson,42539410,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,0
,,,,,,,,,,,,,,,SP,Jose Franco (42539412),Jose Franco,42539412,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,1.95
,,,,,,,,,,,,,,,RP,Pierce Johnson (42539414),Pierce Johnson,42539414,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,0.26
,,,,,,,,,,,,,,,RP,Tyler Phillips (42539416),Tyler Phillips,42539416,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,8
,,,,,,,,,,,,,,,RP,Andrew Nardi (42539418),Andrew Nardi,42539418,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,3.59
,,,,,,,,,,,,,,,RP,Brock Burke (42539429),Brock Burke,42539429,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,5.71
,,,,,,,,,,,,,,,RP,Kyle Nicolas (42539433),Kyle Nicolas,42539433,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Lake Bachar (42539437),Lake Bachar,42539437,P,4000,CIN@MIA 04/06/2026 06:40PM ET,MIA,4.7
,,,,,,,,,,,,,,,RP,Graham Ashcraft (42539441),Graham Ashcraft,42539441,P,4000,CIN@MIA 04/06/2026 06:40PM ET,CIN,4.55
,,,,,,,,,,,,,,,OF,Ramon Laureano (42539029),Ramon Laureano,42539029,OF,4000,SD@PIT 04/06/2026 06:40PM ET,SD,8.12
,,,,,,,,,,,,,,,SP,Miguel Mendez (42539325),Miguel Mendez,42539325,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Brandan Bidois (42539329),Brandan Bidois,42539329,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Garrett Hawkins (42539330),Garrett Hawkins,42539330,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,SP,Wilber Dotel (42539333),Wilber Dotel,42539333,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Ryan Harbin (42539343),Ryan Harbin,42539343,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Yuki Matsui (42539348),Yuki Matsui,42539348,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,David Morgan (42539353),David Morgan,42539353,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,3.61
,,,,,,,,,,,,,,,RP,Ron Marinaccio (42539354),Ron Marinaccio,42539354,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,5.15
,,,,,,,,,,,,,,,RP,Isaac Mattson (42539359),Isaac Mattson,42539359,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,2.37
,,,,,,,,,,,,,,,RP,Mason Miller (42539360),Mason Miller,42539360,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,7.64
,,,,,,,,,,,,,,,RP,Mason Montgomery (42539371),Mason Montgomery,42539371,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,2.78
,,,,,,,,,,,,,,,RP,Yohan Ramirez (42539372),Yohan Ramirez,42539372,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,5.91
,,,,,,,,,,,,,,,RP,Ty Adcock (42539373),Ty Adcock,42539373,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Adrian Morejon (42539375),Adrian Morejon,42539375,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,4.97
,,,,,,,,,,,,,,,RP,Evan Sisk (42539377),Evan Sisk,42539377,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Alek Jacob (42539379),Alek Jacob,42539379,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Bryan Hoeing (42539385),Bryan Hoeing,42539385,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Jason Adam (42539387),Jason Adam,42539387,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Gregory Soto (42539393),Gregory Soto,42539393,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,5.8
,,,,,,,,,,,,,,,RP,Dennis Santana (42539397),Dennis Santana,42539397,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,4.62
,,,,,,,,,,,,,,,RP,Cam Sanders (42539404),Cam Sanders,42539404,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Justin Lawrence (42539405),Justin Lawrence,42539405,P,4000,SD@PIT 04/06/2026 06:40PM ET,PIT,3.46
,,,,,,,,,,,,,,,RP,Jeremiah Estrada (42539406),Jeremiah Estrada,42539406,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,3.5
,,,,,,,,,,,,,,,RP,Bradgley Rodriguez (42539422),Bradgley Rodriguez,42539422,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,6.53
,,,,,,,,,,,,,,,RP,Wandy Peralta (42539424),Wandy Peralta,42539424,P,4000,SD@PIT 04/06/2026 06:40PM ET,SD,0.96
,,,,,,,,,,,,,,,OF,Daylen Lile (42539032),Daylen Lile,42539032,OF,3900,STL@WSH 04/06/2026 06:45PM ET,WSH,7.33
,,,,,,,,,,,,,,,C,Salvador Perez (42539031),Salvador Perez,42539031,C,3900,KC@CLE 04/06/2026 06:10PM ET,KC,6.33
,,,,,,,,,,,,,,,OF,Jac Caglianone (42539033),Jac Caglianone,42539033,OF,3800,KC@CLE 04/06/2026 06:10PM ET,KC,4.67
,,,,,,,,,,,,,,,1B,Kyle Manzardo (42539034),Kyle Manzardo,42539034,1B,3800,KC@CLE 04/06/2026 06:10PM ET,CLE,2.22
,,,,,,,,,,,,,,,SS,Konnor Griffin (42539035),Konnor Griffin,42539035,SS,3800,SD@PIT 04/06/2026 06:40PM ET,PIT,5
,,,,,,,,,,,,,,,C,Ivan Herrera (42539037),Ivan Herrera,42539037,C,3700,STL@WSH 04/06/2026 06:45PM ET,STL,6.56
,,,,,,,,,,,,,,,1B,Rhys Hoskins (42539038),Rhys Hoskins,42539038,1B,3700,KC@CLE 04/06/2026 06:10PM ET,CLE,5.67
,,,,,,,,,,,,,,,2B,Matt McLain (42539036),Matt McLain,42539036,2B,3700,CIN@MIA 04/06/2026 06:40PM ET,CIN,6.11
,,,,,,,,,,,,,,,SS,Otto Lopez (42539039),Otto Lopez,42539039,SS,3700,CIN@MIA 04/06/2026 06:40PM ET,MIA,9.67
,,,,,,,,,,,,,,,OF,TJ Friedl (42539040),TJ Friedl,42539040,OF,3700,CIN@MIA 04/06/2026 06:40PM ET,CIN,4.11
,,,,,,,,,,,,,,,2B/SS,Nasim Nunez (42539043),Nasim Nunez,42539043,2B/SS,3600,STL@WSH 04/06/2026 06:45PM ET,WSH,8.71
,,,,,,,,,,,,,,,C,Keibert Ruiz (42539045),Keibert Ruiz,42539045,C,3600,STL@WSH 04/06/2026 06:45PM ET,WSH,7.4
,,,,,,,,,,,,,,,1B/OF,Jake Bauers (42539041),Jake Bauers,42539041,1B/OF,3600,MIL@BOS 04/06/2026 06:45PM ET,MIL,8.33
,,,,,,,,,,,,,,,2B,JJ Wetherholt (42539047),JJ Wetherholt,42539047,2B,3500,STL@WSH 04/06/2026 06:45PM ET,STL,8.67
,,,,,,,,,,,,,,,1B/2B,Romy Gonzalez (42539160),Romy Gonzalez,42539160,1B/2B,3500,MIL@BOS 04/06/2026 06:45PM ET,BOS,0
,,,,,,,,,,,,,,,C,Carter Jensen (42539049),Carter Jensen,42539049,C,3500,KC@CLE 04/06/2026 06:10PM ET,KC,4.62
,,,,,,,,,,,,,,,OF,Griffin Conine (42539050),Griffin Conine,42539050,OF,3500,CIN@MIA 04/06/2026 06:40PM ET,MIA,5.25
,,,,,,,,,,,,,,,SS,Xander Bogaerts (42539046),Xander Bogaerts,42539046,SS,3500,SD@PIT 04/06/2026 06:40PM ET,SD,3.89
,,,,,,,,,,,,,,,1B,Spencer Horwitz (42539048),Spencer Horwitz,42539048,1B,3500,SD@PIT 04/06/2026 06:40PM ET,PIT,3.75
,,,,,,,,,,,,,,,OF,Lars Nootbaar (42539162),Lars Nootbaar,42539162,OF,3400,STL@WSH 04/06/2026 06:45PM ET,STL,0
,,,,,,,,,,,,,,,2B/SS,David Hamilton (42539051),David Hamilton,42539051,2B/SS,3400,MIL@BOS 04/06/2026 06:45PM ET,MIL,10
,,,,,,,,,,,,,,,OF,Ceddanne Rafaela (42539057),Ceddanne Rafaela,42539057,OF,3400,MIL@BOS 04/06/2026 06:45PM ET,BOS,4.67
,,,,,,,,,,,,,,,3B/OF,Daniel Schneemann (42539055),Daniel Schneemann,42539055,3B/OF,3400,KC@CLE 04/06/2026 06:10PM ET,CLE,4.75
,,,,,,,,,,,,,,,1B/C,Liam Hicks (42539053),Liam Hicks,42539053,C/1B,3400,CIN@MIA 04/06/2026 06:40PM ET,MIA,11.62
,,,,,,,,,,,,,,,3B,Brady House (42539061),Brady House,42539061,3B,3300,STL@WSH 04/06/2026 06:45PM ET,WSH,6.89
,,,,,,,,,,,,,,,1B/C,Gary Sanchez (42539059),Gary Sanchez,42539059,C/1B,3300,MIL@BOS 04/06/2026 06:45PM ET,MIL,11.4
,,,,,,,,,,,,,,,OF,Will Benson (42539062),Will Benson,42539062,OF,3300,CIN@MIA 04/06/2026 06:40PM ET,CIN,2.88
,,,,,,,,,,,,,,,2B,Jake Cronenworth (42539058),Jake Cronenworth,42539058,2B,3300,SD@PIT 04/06/2026 06:40PM ET,SD,2.89
,,,,,,,,,,,,,,,OF,Joey Wiemer (42539070),Joey Wiemer,42539070,OF,3200,STL@WSH 04/06/2026 06:45PM ET,WSH,13.5
,,,,,,,,,,,,,,,2B,Brayan Rocchio (42539067),Brayan Rocchio,42539067,2B,3200,KC@CLE 04/06/2026 06:10PM ET,CLE,4.3
,,,,,,,,,,,,,,,OF,Starling Marte (42539071),Starling Marte,42539071,OF,3200,KC@CLE 04/06/2026 06:10PM ET,KC,3.33
,,,,,,,,,,,,,,,C,Tyler Stephenson (42539063),Tyler Stephenson,42539063,C,3200,CIN@MIA 04/06/2026 06:40PM ET,CIN,3.43
,,,,,,,,,,,,,,,OF,Owen Caissie (42539064),Owen Caissie,42539064,OF,3200,CIN@MIA 04/06/2026 06:40PM ET,MIA,8.56
