Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
5102627321,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5102627322,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5102627323,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5102627324,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5102627325,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5102627326,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,
5102627327,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,SG/SF,Hugo Gonzalez (42481933),Hugo Gonzalez,42481933,SG/SF/F/G/UTIL,3800,BOS@MIA 04/01/2026 07:30PM ET,BOS,10.86
,,,,,,,,,,,,,SG/SF,Ben Sheppard (42481955),Ben Sheppard,42481955,SG/SF/F/G/UTIL,3700,IND@CHI 04/01/2026 08:00PM ET,IND,14.96
,,,,,,,,,,,,,PF/C,Obi Toppin (42481965),Obi Toppin,42481965,PF/C/F/UTIL,3700,IND@CHI 04/01/2026 08:00PM ET,IND,19.91
,,,,,,,,,,,,,C,Goga Bitadze (42481963),Goga Bitadze,42481963,C/UTIL,3700,ATL@ORL 04/01/2026 07:00PM ET,ORL,16.07
,,,,,,,,,,,,,SG/SF,Jordan Clarkson (42481950),Jordan Clarkson,42481950,SG/SF/F/G/UTIL,3700,NYK@MEM 04/01/2026 08:00PM ET,NYK,14.34
,,,,,,,,,,,,,PF,Jordan Walsh (42481960),Jordan Walsh,42481960,PF/F/UTIL,3700,BOS@MIA 04/01/2026 07:30PM ET,BOS,14.09
,,,,,,,,,,,,,PF/C,Micah Potter (42481973),Micah Potter,42481973,PF/C/F/UTIL,3600,IND@CHI 04/01/2026 08:00PM ET,IND,18.76
,,,,,,,,,,,,,PG/SF,AJ Lawson (42481977),AJ Lawson,42481977,PG/SF/F/G/UTIL,3600,SAC@TOR 04/01/2026 08:00PM ET,TOR,8.71
,,,,,,,,,,,,,PG/SG,Aaron Holiday (42481969),Aaron Holiday,42481969,PG/SG/G/UTIL,3600,MIL@HOU 04/01/2026 08:00PM ET,HOU,9.34
,,,,,,,,,,,,,PG,Cameron Payne (42481993),Cameron Payne,42481993,PG/G/UTIL,3500,PHI@WAS 04/01/2026 07:00PM ET,PHI,18.02
,,,,,,,,,,,,,C,Lachlan Olbrich (42481991),Lachlan Olbrich,42481991,C/UTIL,3500,IND@CHI 04/01/2026 08:00PM ET,CHI,5.46
,,,,,,,,,,,,,SF,Jalen Slawson (42481996),Jalen Slawson,42481996,SF/F/UTIL,3500,IND@CHI 04/01/2026 08:00PM ET,IND,18.82
,,,,,,,,,,,,,PF/C,Jonathan Mogbo (42481982),Jonathan Mogbo,42481982,PF/C/F/UTIL,3500,SAC@TOR 04/01/2026 08:00PM ET,TOR,5.48
,,,,,,,,,,,,,SG/SF,Jamal Cain (42481986),Jamal Cain,42481986,SG/SF/F/G/UTIL,3500,ATL@ORL 04/01/2026 07:00PM ET,ORL,8.21
,,,,,,,,,,,,,SG,Lucas Williamson (42497825),Lucas Williamson,42497825,SG/G/UTIL,3500,NYK@MEM 04/01/2026 08:00PM ET,MEM,0
,,,,,,,,,,,,,SF/PF,Kobe Brown (42482011),Kobe Brown,42482011,SF/PF/F/UTIL,3400,IND@CHI 04/01/2026 08:00PM ET,IND,11.21
,,,,,,,,,,,,,SF/PF,Jamison Battle (42482007),Jamison Battle,42482007,SF/PF/F/UTIL,3400,SAC@TOR 04/01/2026 08:00PM ET,TOR,6.34
,,,,,,,,,,,,,SG,Alijah Martin (42482018),Alijah Martin,42482018,SG/G/UTIL,3400,SAC@TOR 04/01/2026 08:00PM ET,TOR,6.04
,,,,,,,,,,,,,SG,DaQuan Jeffries (42482024),DaQuan Jeffries,42482024,SG/G/UTIL,3400,SAC@TOR 04/01/2026 08:00PM ET,SAC,14.92
,,,,,,,,,,,,,SF,Zaccharie Risacher (42482004),Zaccharie Risacher,42482004,SF/F/UTIL,3400,ATL@ORL 04/01/2026 07:00PM ET,ATL,19.66
,,,,,,,,,,,,,C,Clint Capela (42482002),Clint Capela,42482002,C/UTIL,3400,MIL@HOU 04/01/2026 08:00PM ET,HOU,12.76
,,,,,,,,,,,,,SG,Cormac Ryan (42482021),Cormac Ryan,42482021,SG/G/UTIL,3400,MIL@HOU 04/01/2026 08:00PM ET,MIL,7.94
,,,,,,,,,,,,,SG,Landry Shamet (42482015),Landry Shamet,42482015,SG/G/UTIL,3400,NYK@MEM 04/01/2026 08:00PM ET,NYK,16.40
,,,,,,,,,,,,,PF,Simone Fontecchio (42481999),Simone Fontecchio,42481999,PF/F/UTIL,3400,BOS@MIA 04/01/2026 07:30PM ET,MIA,16.10
,,,,,,,,,,,,,PG/SG,Quenton Jackson (42482032),Quenton Jackson,42482032,PG/SG/G/UTIL,3300,IND@CHI 04/01/2026 08:00PM ET,IND,15.86
,,,,,,,,,,,,,C,Trayce Jackson-Davis (42482030),Trayce Jackson-Davis,42482030,C/UTIL,3300,SAC@TOR 04/01/2026 08:00PM ET,TOR,9.72
,,,,,,,,,,,,,SF/PF,Doug McDermott (42482040),Doug McDermott,42482040,SF/PF/F/UTIL,3300,SAC@TOR 04/01/2026 08:00PM ET,SAC,9.17
,,,,,,,,,,,,,SG,Jett Howard (42482027),Jett Howard,42482027,SG/G/UTIL,3300,ATL@ORL 04/01/2026 07:00PM ET,ORL,9.95
,,,,,,,,,,,,,SF/PF,Jae'Sean Tate (42482036),Jae'Sean Tate,42482036,SF/PF/F/UTIL,3300,MIL@HOU 04/01/2026 08:00PM ET,HOU,5.48
,,,,,,,,,,,,,C,Taj Gibson (42482044),Taj Gibson,42482044,C/UTIL,3300,NYK@MEM 04/01/2026 08:00PM ET,MEM,8.54
,,,,,,,,,,,,,SF,Justin Edwards (42482049),Justin Edwards,42482049,SF/F/UTIL,3200,PHI@WAS 04/01/2026 07:00PM ET,PHI,12.29
,,,,,,,,,,,,,PG/SG,Ethan Thompson (42482062),Ethan Thompson,42482062,PG/SG/G/UTIL,3200,IND@CHI 04/01/2026 08:00PM ET,IND,11.31
,,,,,,,,,,,,,SF/PF,Noah Penda (42482052),Noah Penda,42482052,SF/PF/F/UTIL,3200,ATL@ORL 04/01/2026 07:00PM ET,ORL,11.99
,,,,,,,,,,,,,PG,Jase Richardson (42482056),Jase Richardson,42482056,PG/G/UTIL,3200,ATL@ORL 04/01/2026 07:00PM ET,ORL,8.62
,,,,,,,,,,,,,PG,Gabe Vincent (42482059),Gabe Vincent,42482059,PG/G/UTIL,3200,ATL@ORL 04/01/2026 07:00PM ET,ATL,9.16
,,,,,,,,,,,,,PF,Mohamed Diawara (42482046),Mohamed Diawara,42482046,PF/F/UTIL,3200,NYK@MEM 04/01/2026 08:00PM ET,NYK,6.98
,,,,,,,,,,,,,PG/SG,Kam Jones (42482083),Kam Jones,42482083,PG/SG/G/UTIL,3100,IND@CHI 04/01/2026 08:00PM ET,IND,10.71
,,,,,,,,,,,,,SG/SF,Corey Kispert (42482069),Corey Kispert,42482069,SG/SF/F/G/UTIL,3100,ATL@ORL 04/01/2026 07:00PM ET,ATL,15.62
,,,,,,,,,,,,,C,Moritz Wagner (42482081),Moritz Wagner,42482081,C/UTIL,3100,ATL@ORL 04/01/2026 07:00PM ET,ORL,13.5
,,,,,,,,,,,,,PG/SG,Miles McBride (42482077),Miles McBride,42482077,PG/SG/G/UTIL,3100,NYK@MEM 04/01/2026 08:00PM ET,NYK,22.51
,,,,,,,,,,,,,PG,Kasparas Jakucionis (42482074),Kasparas Jakucionis,42482074,PG/G/UTIL,3100,BOS@MIA 04/01/2026 07:30PM ET,MIA,14.60
,,,,,,,,,,,,,SF/PF,Ron Harper Jr. (42482087),Ron Harper Jr.,42482087,SF/PF/F/UTIL,3100,BOS@MIA 04/01/2026 07:30PM ET,BOS,7.98
,,,,,,,,,,,,,SF/PF,Jabari Walker (42482099),Jabari Walker,42482099,SF/PF/F/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,PHI,10.44
,,,,,,,,,,,,,SG/SF,Dalen Terry (42482124),Dalen Terry,42482124,SG/SF/F/G/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,PHI,9.89
,,,,,,,,,,,,,PG/SG,Tyrese Martin (42482141),Tyrese Martin,42482141,PG/SG/G/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,PHI,13.79
,,,,,,,,,,,,,PG,D'Angelo Russell (42482184),D'Angelo Russell,42482184,PG/G/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,WAS,19.91
,,,,,,,,,,,,,SF,Cam Whitmore (42482200),Cam Whitmore,42482200,SF/F/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,WAS,15.86
,,,,,,,,,,,,,PG,Kyle Lowry (42482225),Kyle Lowry,42482225,PG/G/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,PHI,4.06
,,,,,,,,,,,,,C,Johni Broome (42482238),Johni Broome,42482238,C/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,PHI,4.04
,,,,,,,,,,,,,SG/SF,Marjon Beauchamp (42482240),Marjon Beauchamp,42482240,SG/SF/F/G/UTIL,3000,PHI@WAS 04/01/2026 07:00PM ET,PHI,15.98
,,,,,,,,,,,,,C,Jalen Smith (42482103),Jalen Smith,42482103,C/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,CHI,23.44
,,,,,,,,,,,,,C,Ivica Zubac (42482122),Ivica Zubac,42482122,C/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,IND,32.91
,,,,,,,,,,,,,SG,Johnny Furphy (42482166),Johnny Furphy,42482166,SG/G/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,IND,13.86
,,,,,,,,,,,,,SG/SF,Taelon Peter (42482171),Taelon Peter,42482171,SG/SF/F/G/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,IND,8.71
,,,,,,,,,,,,,PG,Yuki Kawamura (42482233),Yuki Kawamura,42482233,PG/G/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,CHI,10.57
,,,,,,,,,,,,,C,Zach Collins (42482248),Zach Collins,42482248,C/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,CHI,20.25
,,,,,,,,,,,,,PG/SG,Mac McClung (42482270),Mac McClung,42482270,PG/SG/G/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,CHI,11.44
,,,,,,,,,,,,,SF/PF,Noa Essengue (42482277),Noa Essengue,42482277,SF/PF/F/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,CHI,1
,,,,,,,,,,,,,PG,Tyrese Haliburton (42482303),Tyrese Haliburton,42482303,PG/G/UTIL,3000,IND@CHI 04/01/2026 08:00PM ET,IND,0
,,,,,,,,,,,,,SF,De'Andre Hunter (42482138),De'Andre Hunter,42482138,SF/F/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,SAC,23.41
,,,,,,,,,,,,,C,Drew Eubanks (42482147),Drew Eubanks,42482147,C/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,SAC,11.32
,,,,,,,,,,,,,SG,Zach LaVine (42482160),Zach LaVine,42482160,SG/G/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,SAC,28.33
,,,,,,,,,,,,,SG/SF,Garrett Temple (42482195),Garrett Temple,42482195,SG/SF/F/G/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,TOR,2.07
,,,,,,,,,,,,,C,Domantas Sabonis (42482212),Domantas Sabonis,42482212,C/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,SAC,38.26
,,,,,,,,,,,,,PG,Markelle Fultz (42482262),Markelle Fultz,42482262,PG/G/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,TOR,3.85
,,,,,,,,,,,,,PG,Chucky Hepburn (42482274),Chucky Hepburn,42482274,PG/G/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,TOR,2.88
,,,,,,,,,,,,,PG,Isaiah Stevens (42482284),Isaiah Stevens,42482284,PG/G/UTIL,3000,SAC@TOR 04/01/2026 08:00PM ET,SAC,12.58
,,,,,,,,,,,,,PF/C,Jonathan Isaac (42482105),Jonathan Isaac,42482105,PF/C/F/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ORL,8.24
,,,,,,,,,,,,,PG,Keaton Wallace (42482114),Keaton Wallace,42482114,PG/G/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,8.64
,,,,,,,,,,,,,SG/SF,Buddy Hield (42482117),Buddy Hield,42482117,SG/SF/F/G/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,14.41
,,,,,,,,,,,,,PF/C,Asa Newell (42482156),Asa Newell,42482156,PF/C/F/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,9.82
,,,,,,,,,,,,,C,Christian Koloko (42482193),Christian Koloko,42482193,C/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,9.82
,,,,,,,,,,,,,SF/PF,Caleb Houstan (42482214),Caleb Houstan,42482214,SF/PF/F/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,3.27
,,,,,,,,,,,,,PG,RayJ Dennis (42482218),RayJ Dennis,42482218,PG/G/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,9.52
,,,,,,,,,,,,,PG,Keshon Gilbert (42482281),Keshon Gilbert,42482281,PG/G/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ATL,8.58
,,,,,,,,,,,,,PG,Alex Morales (42482289),Alex Morales,42482289,PG/G/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ORL,10.75
,,,,,,,,,,,,,C,Colin Castleton (42482292),Colin Castleton,42482292,C/UTIL,3000,ATL@ORL 04/01/2026 07:00PM ET,ORL,7.5
,,,,,,,,,,,,,SG/SF,Josh Okogie (42482091),Josh Okogie,42482091,SG/SF/F/G/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,11.20
,,,,,,,,,,,,,SG/SF,Gary Harris (42482133),Gary Harris,42482133,SG/SF/F/G/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,MIL,7.18
,,,,,,,,,,,,,PF,Dorian Finney-Smith (42482163),Dorian Finney-Smith,42482163,PF/F/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,8.94
,,,,,,,,,,,,,C,Steven Adams (42482169),Steven Adams,42482169,C/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,21.09
,,,,,,,,,,,,,C,Thanasis Antetokounmpo (42482176),Thanasis Antetokounmpo,42482176,C/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,MIL,3.68
,,,,,,,,,,,,,PF/C,Jeff Green (42482178),Jeff Green,42482178,PF/C/F/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,3.73
,,,,,,,,,,,,,PG,JD Davison (42482187),JD Davison,42482187,PG/G/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,5.55
,,,,,,,,,,,,,SF/PF,Isaiah Crawford (42482221),Isaiah Crawford,42482221,SF/PF/F/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,3.46
,,,,,,,,,,,,,PG,Fred VanVleet (42482294),Fred VanVleet,42482294,PG/G/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,0
,,,,,,,,,,,,,PG,Tristen Newton (42482297),Tristen Newton,42482297,PG/G/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,HOU,0
,,,,,,,,,,,,,PF,Alex Antetokounmpo (42482300),Alex Antetokounmpo,42482300,PF/F/UTIL,3000,MIL@HOU 04/01/2026 08:00PM ET,MIL,3
,,,,,,,,,,,,,PG,Tyler Kolek (42482066),Tyler Kolek,42482066,PG/G/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,11.35
,,,,,,,,,,,,,SG,Kentavious Caldwell-Pope (42482109),Kentavious Caldwell-Pope,42482109,SG/G/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,MEM,17.48
,,,,,,,,,,,,,C,Ariel Hukporti (42482112),Ariel Hukporti,42482112,C/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,6.78
,,,,,,,,,,,,,C,Santi Aldama (42482145),Santi Aldama,42482145,C/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,MEM,30.25
,,,,,,,,,,,,,SF/PF,Jeremy Sochan (42482152),Jeremy Sochan,42482152,SF/PF/F/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,8.33
,,,,,,,,,,,,,SG,Pacome Dadiet (42482190),Pacome Dadiet,42482190,SG/G/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,3.07
,,,,,,,,,,,,,SF/PF,Kevin McCullar Jr. (42482203),Kevin McCullar Jr.,42482203,SF/PF/F/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,5.4
,,,,,,,,,,,,,PG,Ja Morant (42482209),Ja Morant,42482209,PG/G/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,MEM,37.51
,,,,,,,,,,,,,C,Zach Edey (42482231),Zach Edey,42482231,C/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,MEM,33.77
,,,,,,,,,,,,,C,Trey Jemison (42482236),Trey Jemison,42482236,C/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,3.32
,,,,,,,,,,,,,PG,Scotty Pippen Jr. (42482245),Scotty Pippen Jr.,42482245,PG/G/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,MEM,24.95
,,,,,,,,,,,,,C,Dillon Jones (42482260),Dillon Jones,42482260,C/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,NYK,4.17
,,,,,,,,,,,,,C,Brandon Clarke (42482287),Brandon Clarke,42482287,C/UTIL,3000,NYK@MEM 04/01/2026 08:00PM ET,MEM,10.5
,,,,,,,,,,,,,PG,Dru Smith (42482096),Dru Smith,42482096,PG/G/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,16.18
,,,,,,,,,,,,,PF/C,Nikola Jovic (42482129),Nikola Jovic,42482129,PF/C/F/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,16.43
,,,,,,,,,,,,,PF,Myron Gardner (42482149),Myron Gardner,42482149,PF/F/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,10.44
,,,,,,,,,,,,,C,Keshad Johnson (42482182),Keshad Johnson,42482182,C/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,7.59
,,,,,,,,,,,,,C,Amari Williams (42482207),Amari Williams,42482207,C/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,BOS,5.30
,,,,,,,,,,,,,PG,Jahmir Young (42482228),Jahmir Young,42482228,PG/G/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,3.23
,,,,,,,,,,,,,PG,Max Shulga (42482250),Max Shulga,42482250,PG/G/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,BOS,0.97
,,,,,,,,,,,,,C,Charles Bassey (42482253),Charles Bassey,42482253,C/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,BOS,8
,,,,,,,,,,,,,SF,John Tonje (42482255),John Tonje,42482255,SF/F/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,BOS,1.6
,,,,,,,,,,,,,C,Vladislav Goldin (42482258),Vladislav Goldin,42482258,C/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,2.7
,,,,,,,,,,,,,SG/SF,Trevor Keels (42482265),Trevor Keels,42482265,SG/SF/F/G/UTIL,3000,BOS@MIA 04/01/2026 07:30PM ET,MIA,0.62
