Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
,,,,,,,,,,,,,,,RP,Bryan Hudson (42522748),Bryan Hudson,42522748,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,1.82
,,,,,,,,,,,,,,,C,Salvador Perez (42522506),Salvador Perez,42522506,C,4000,MIL@KC 04/04/2026 02:10PM ET,KC,5.33
,,,,,,,,,,,,,,,SP,Steven Zobac (42522674),Steven Zobac,42522674,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Eric Cerantola (42522681),Eric Cerantola,42522681,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,James McArthur (42522686),James McArthur,42522686,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Ben Kudrna (42522687),Ben Kudrna,42522687,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Eli Morgan (42522689),Eli Morgan,42522689,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Carlos Rodriguez (42522690),Carlos Rodriguez,42522690,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Nick Mears (42522694),Nick Mears,42522694,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,4.95
,,,,,,,,,,,,,,,RP,Lucas Erceg (42522698),Lucas Erceg,42522698,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,2.07
,,,,,,,,,,,,,,,RP,Easton McGee (42522701),Easton McGee,42522701,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,DL Hall (42522702),DL Hall,42522702,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,5.72
,,,,,,,,,,,,,,,RP,Carlos Estevez (42522705),Carlos Estevez,42522705,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,Aaron Ashby (42522707),Aaron Ashby,42522707,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,8.44
,,,,,,,,,,,,,,,RP,Rob Zastryzny (42522716),Rob Zastryzny,42522716,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Alex Lange (42522718),Alex Lange,42522718,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Grant Anderson (42522725),Grant Anderson,42522725,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,5.36
,,,,,,,,,,,,,,,RP,Steven Cruz (42522726),Steven Cruz,42522726,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,-0.02
,,,,,,,,,,,,,,,RP,Jared Koenig (42522729),Jared Koenig,42522729,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,5.95
,,,,,,,,,,,,,,,RP,Trevor Megill (42522730),Trevor Megill,42522730,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,3.35
,,,,,,,,,,,,,,,RP,Matt Strahm (42522733),Matt Strahm,42522733,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,3.6
,,,,,,,,,,,,,,,RP,Craig Yoho (42522740),Craig Yoho,42522740,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Angel Zerpa (42522741),Angel Zerpa,42522741,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,2.98
,,,,,,,,,,,,,,,RP,Abner Uribe (42522742),Abner Uribe,42522742,P,4000,MIL@KC 04/04/2026 02:10PM ET,MIL,3.65
,,,,,,,,,,,,,,,RP,John Schreiber (42522745),John Schreiber,42522745,P,4000,MIL@KC 04/04/2026 02:10PM ET,KC,1.25
,,,,,,,,,,,,,,,C,Alejandro Kirk (42522508),Alejandro Kirk,42522508,C,3800,TOR@CWS 04/04/2026 02:10PM ET,TOR,6
,,,,,,,,,,,,,,,OF,Jac Caglianone (42522509),Jac Caglianone,42522509,OF,3800,MIL@KC 04/04/2026 02:10PM ET,KC,5.33
,,,,,,,,,,,,,,,1B/3B,Colt Keith (42522511),Colt Keith,42522511,1B/3B,3700,STL@DET 04/04/2026 01:10PM ET,DET,8
,,,,,,,,,,,,,,,2B,Chase Meidroth (42522510),Chase Meidroth,42522510,2B,3700,TOR@CWS 04/04/2026 02:10PM ET,CWS,6.67
,,,,,,,,,,,,,,,C,Dillon Dingler (42522515),Dillon Dingler,42522515,C,3600,STL@DET 04/04/2026 01:10PM ET,DET,9.67
,,,,,,,,,,,,,,,3B/OF,Addison Barger (42522513),Addison Barger,42522513,3B/OF,3600,TOR@CWS 04/04/2026 02:10PM ET,TOR,2.5
,,,,,,,,,,,,,,,C,Ivan Herrera (42522517),Ivan Herrera,42522517,C,3500,STL@DET 04/04/2026 01:10PM ET,STL,5.29
,,,,,,,,,,,,,,,2B,Gleyber Torres (42522518),Gleyber Torres,42522518,2B,3500,STL@DET 04/04/2026 01:10PM ET,DET,5.86
,,,,,,,,,,,,,,,C,Kyle Teel (42522584),Kyle Teel,42522584,C,3500,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,C,Carter Jensen (42522516),Carter Jensen,42522516,C,3500,MIL@KC 04/04/2026 02:10PM ET,KC,3.5
,,,,,,,,,,,,,,,2B/3B,Ernie Clement (42522519),Ernie Clement,42522519,2B/3B,3400,TOR@CWS 04/04/2026 02:10PM ET,TOR,5.86
,,,,,,,,,,,,,,,2B/OF,Zach McKinstry (42522524),Zach McKinstry,42522524,2B/OF,3300,STL@DET 04/04/2026 01:10PM ET,DET,1.5
,,,,,,,,,,,,,,,OF,Lars Nootbaar (42522585),Lars Nootbaar,42522585,OF,3300,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,1B/3B,Miguel Vargas (42522521),Miguel Vargas,42522521,1B/3B,3300,TOR@CWS 04/04/2026 02:10PM ET,CWS,9.43
,,,,,,,,,,,,,,,OF,Jesus Sanchez (42522523),Jesus Sanchez,42522523,OF,3300,TOR@CWS 04/04/2026 02:10PM ET,TOR,8.17
,,,,,,,,,,,,,,,1B/OF,Jake Bauers (42522526),Jake Bauers,42522526,1B/OF,3300,MIL@KC 04/04/2026 02:10PM ET,MIL,10.67
,,,,,,,,,,,,,,,2B,JJ Wetherholt (42522529),JJ Wetherholt,42522529,2B,3200,STL@DET 04/04/2026 01:10PM ET,STL,8.14
,,,,,,,,,,,,,,,OF,Austin Hays (42522528),Austin Hays,42522528,OF,3200,TOR@CWS 04/04/2026 02:10PM ET,CWS,5.5
,,,,,,,,,,,,,,,OF,Nathan Lukes (42522530),Nathan Lukes,42522530,OF,3200,TOR@CWS 04/04/2026 02:10PM ET,TOR,2.8
,,,,,,,,,,,,,,,2B/3B,David Hamilton (42522531),David Hamilton,42522531,2B/3B,3200,MIL@KC 04/04/2026 02:10PM ET,MIL,11.5
,,,,,,,,,,,,,,,1B/C,Gary Sanchez (42522533),Gary Sanchez,42522533,C/1B,3200,MIL@KC 04/04/2026 02:10PM ET,MIL,13
,,,,,,,,,,,,,,,SS,Andres Gimenez (42522535),Andres Gimenez,42522535,SS,3100,TOR@CWS 04/04/2026 02:10PM ET,TOR,11.14
,,,,,,,,,,,,,,,OF,Starling Marte (42522536),Starling Marte,42522536,OF,3100,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,OF,Luis Matos (42522537),Luis Matos,42522537,OF,3100,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,OF,Brooks Baldwin (42522586),Brooks Baldwin,42522586,OF,3000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,3B,Luis Rengifo (42522538),Luis Rengifo,42522538,3B,3000,MIL@KC 04/04/2026 02:10PM ET,MIL,4
,,,,,,,,,,,,,,,SS,Masyn Winn (42522541),Masyn Winn,42522541,SS,2900,STL@DET 04/04/2026 01:10PM ET,STL,4.86
,,,,,,,,,,,,,,,2B/OF,Davis Schneider (42522539),Davis Schneider,42522539,2B/OF,2900,TOR@CWS 04/04/2026 02:10PM ET,TOR,5.75
,,,,,,,,,,,,,,,OF,Isaac Collins (42522542),Isaac Collins,42522542,OF,2900,MIL@KC 04/04/2026 02:10PM ET,KC,6
,,,,,,,,,,,,,,,SS,Joey Ortiz (42522543),Joey Ortiz,42522543,SS,2900,MIL@KC 04/04/2026 02:10PM ET,MIL,9.6
,,,,,,,,,,,,,,,OF,Victor Scott II (42522546),Victor Scott II,42522546,OF,2800,STL@DET 04/04/2026 01:10PM ET,STL,6
,,,,,,,,,,,,,,,1B/2B,Lenyn Sosa (42522544),Lenyn Sosa,42522544,1B/2B,2800,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,2B,Jonathan India (42522547),Jonathan India,42522547,2B,2800,MIL@KC 04/04/2026 02:10PM ET,KC,6.4
,,,,,,,,,,,,,,,OF,Garrett Mitchell (42522548),Garrett Mitchell,42522548,OF,2800,MIL@KC 04/04/2026 02:10PM ET,MIL,10.2
,,,,,,,,,,,,,,,1B,Andrew Vaughn (42522587),Andrew Vaughn,42522587,1B,2800,MIL@KC 04/04/2026 02:10PM ET,MIL,5
,,,,,,,,,,,,,,,OF,Nathan Church (42522550),Nathan Church,42522550,OF,2700,STL@DET 04/04/2026 01:10PM ET,STL,2.83
,,,,,,,,,,,,,,,OF,Parker Meadows (42522552),Parker Meadows,42522552,OF,2700,STL@DET 04/04/2026 01:10PM ET,DET,5.5
,,,,,,,,,,,,,,,OF,Andrew Benintendi (42522549),Andrew Benintendi,42522549,OF,2700,TOR@CWS 04/04/2026 02:10PM ET,CWS,2.67
,,,,,,,,,,,,,,,OF,Anthony Santander (42522588),Anthony Santander,42522588,OF,2700,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,OF,Lane Thomas (42522551),Lane Thomas,42522551,OF,2700,MIL@KC 04/04/2026 02:10PM ET,KC,1
,,,,,,,,,,,,,,,2B/3B,Nolan Gorman (42522556),Nolan Gorman,42522556,2B/3B,2600,STL@DET 04/04/2026 01:10PM ET,STL,7
,,,,,,,,,,,,,,,OF,Jahmai Jones (42522558),Jahmai Jones,42522558,OF,2600,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,OF,Everson Pereira (42522553),Everson Pereira,42522553,OF,2600,TOR@CWS 04/04/2026 02:10PM ET,CWS,6.2
,,,,,,,,,,,,,,,2B/OF,Nick Loftin (42522554),Nick Loftin,42522554,2B/OF,2600,MIL@KC 04/04/2026 02:10PM ET,KC,5.5
,,,,,,,,,,,,,,,C,Pedro Pages (42522560),Pedro Pages,42522560,C,2500,STL@DET 04/04/2026 01:10PM ET,STL,4.8
,,,,,,,,,,,,,,,SS,Javier Baez (42522563),Javier Baez,42522563,SS,2500,STL@DET 04/04/2026 01:10PM ET,DET,5
,,,,,,,,,,,,,,,OF,Tristan Peters (42522559),Tristan Peters,42522559,OF,2500,TOR@CWS 04/04/2026 02:10PM ET,CWS,5.14
,,,,,,,,,,,,,,,C,Tyler Heineman (42522561),Tyler Heineman,42522561,C,2500,TOR@CWS 04/04/2026 02:10PM ET,TOR,3.4
,,,,,,,,,,,,,,,OF,Blake Perkins (42522562),Blake Perkins,42522562,OF,2500,MIL@KC 04/04/2026 02:10PM ET,MIL,2.75
,,,,,,,,,,,,,,,OF,Jordan Walker (42522567),Jordan Walker,42522567,OF,2400,STL@DET 04/04/2026 01:10PM ET,STL,7.14
,,,,,,,,,,,,,,,OF,Wenceel Perez (42522589),Wenceel Perez,42522589,OF,2400,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,2B/OF,Luisangel Acuna (42522564),Luisangel Acuna,42522564,2B/OF,2400,TOR@CWS 04/04/2026 02:10PM ET,CWS,6.17
,,,,,,,,,,,,,,,OF,Myles Straw (42522566),Myles Straw,42522566,OF,2400,TOR@CWS 04/04/2026 02:10PM ET,TOR,3
,,,,,,,,,,,,,,,OF,Kyle Isbel (42522568),Kyle Isbel,42522568,OF,2400,MIL@KC 04/04/2026 02:10PM ET,KC,14.4
,,,,,,,,,,,,,,,OF,Brandon Lockridge (42522569),Brandon Lockridge,42522569,OF,2400,MIL@KC 04/04/2026 02:10PM ET,MIL,8.2
,,,,,,,,,,,,,,,2B/3B,Ramon Urias (42522571),Ramon Urias,42522571,2B/3B,2300,STL@DET 04/04/2026 01:10PM ET,STL,3.8
,,,,,,,,,,,,,,,C,Edgar Quero (42522570),Edgar Quero,42522570,C,2300,TOR@CWS 04/04/2026 02:10PM ET,CWS,2.17
,,,,,,,,,,,,,,,OF,Jonatan Clase (42522590),Jonatan Clase,42522590,OF,2300,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,2B/OF,Jose Fermin (42522574),Jose Fermin,42522574,2B/OF,2200,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,OF,Derek Hill (42522573),Derek Hill,42522573,OF,2200,TOR@CWS 04/04/2026 02:10PM ET,CWS,1.4
,,,,,,,,,,,,,,,2B/OF,Thomas Saggese (42522577),Thomas Saggese,42522577,2B/OF,2100,STL@DET 04/04/2026 01:10PM ET,STL,4
,,,,,,,,,,,,,,,C,Jake Rogers (42522579),Jake Rogers,42522579,C,2100,STL@DET 04/04/2026 01:10PM ET,DET,4.5
,,,,,,,,,,,,,,,OF,Tyler Tolbert (42522576),Tyler Tolbert,42522576,OF,2100,MIL@KC 04/04/2026 02:10PM ET,KC,1.67
,,,,,,,,,,,,,,,OF,Matt Vierling (42522580),Matt Vierling,42522580,OF,2000,STL@DET 04/04/2026 01:10PM ET,DET,0.75
,,,,,,,,,,,,,,,C,Yohel Pozo (42522581),Yohel Pozo,42522581,C,2000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,C,Eduardo Valencia (42522591),Eduardo Valencia,42522591,C,2000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,OF,Bryan Torres (42522592),Bryan Torres,42522592,OF,2000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,C,Thayron Liranzo (42522593),Thayron Liranzo,42522593,C,2000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,OF,Trei Cruz (42522595),Trei Cruz,42522595,OF,2000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,OF,Joshua Baez (42522596),Joshua Baez,42522596,OF,2000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,2B,Hao-Yu Lee (42522599),Hao-Yu Lee,42522599,2B,2000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,C,Leo Bernal (42522602),Leo Bernal,42522602,C,2000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,SS,Trey Sweeney (42522607),Trey Sweeney,42522607,SS,2000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,3B,Jace Jung (42522608),Jace Jung,42522608,3B,2000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,C,Jimmy Crooks (42522609),Jimmy Crooks,42522609,C,2000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,3B/SS,Cesar Prieto (42522610),Cesar Prieto,42522610,3B/SS,2000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,C,Reese McGuire (42522582),Reese McGuire,42522582,C,2000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,C,Brandon Valenzuela (42522597),Brandon Valenzuela,42522597,C,2000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,3B,Tanner Murray (42522598),Tanner Murray,42522598,3B,2000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,1B/3B,Juan Yepez (42522600),Juan Yepez,42522600,1B/3B,2000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,SS,Cooper Pratt (42522594),Cooper Pratt,42522594,SS,2000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,OF,Kameron Misner (42522603),Kameron Misner,42522603,OF,2000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,OF,Akil Baddoo (42522604),Akil Baddoo,42522604,OF,2000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,2B,Michael Massey (42522605),Michael Massey,42522605,2B,2000,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,1B,Tyler Black (42522606),Tyler Black,42522606,1B,2000,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,C,Jeferson Quero (42522612),Jeferson Quero,42522612,C,2000,MIL@KC 04/04/2026 02:10PM ET,MIL,2
,,,,,,,,,,,,,,,OF,John Rave (42522613),John Rave,42522613,OF,2000,MIL@KC 04/04/2026 02:10PM ET,KC,0
